amount,bankCardInfo.bankCode,city,companyInfo.companyName,companyInfo.industry,companyInfo.occupation,customerSource,degree,idInfo.birthDate,idInfo.gender,idInfo.nation,idInfo.validityDate,income,jobFunctions,linkmanList.0.relationship,linkmanList.1.relationship,maritalStatus,pictureInfo.0.faceScore,province,purpose,resideFunctions,term,deviceInfo.gpsLatitude,deviceInfo.gpsLongitude,deviceInfo.osType,deviceInfo.isCrossDomain,deviceInfo.applyPos,label
100000,104,铜仁市,富山家具,Z,90,APP,2,26.4,M,土家,1145,4,01,FRIENDS,FRIENDS,1,98,贵州省,CONSUME,01,,22.65173,112.880396,ANDROID,,广东省江门市鹤山市鹤城镇,1
100000,,南阳市,张畅个人工作室,Z,90,APP,4,26.2,M,汉,944,2,01,FRIENDS,FRIENDS,2,94,河南省,CONSUME,01,,32.69688267690094,112.89616014551058,ANDROID,,河南省南阳市唐河县城郊乡,1
100000,102,福州市,大洋金店,H,54,APP,2,36.6,F,汉,3740,4,01,SIBLING,FRIENDS,1,94,福建省,CONSUME,02,,25.849663425913353,118.966053322103,ANDROID,,福建省福州市永泰县城峰镇南江滨大道,0
100000,102,广州市,安晟达保险代理有限公司,Z,90,APP,2,38.0,M,回,3446,4,01,MATE,MOTHER,1,95,广东省,CONSUME,01,,23.133373,113.24621,ANDROID,,广东省广州市越秀区六榕街道司马街24号,1
100000,,临沂市,圣亚印铁制罐有限公司,C,24,APP,2,26.3,M,汉,337,2,01,MOTHER,COLLEAGUE,2,97,山东省,CONSUME,01,,35.055909,118.340555,ANDROID,,山东省临沂市兰山区金雀山街道沂蒙路219号,0
100000,,茂名市,苏永锋个人工作室,Z,90,APP,2,25.3,M,汉,1627,4,01,MOTHER,COLLEAGUE,,95,广东省,CONSUME,01,,21.69263771415666,110.91887476550203,ANDROID,,广东省茂名市茂南区官渡街道X612(光华北路),1
100000,103,娄底市,佳衍三维有限公司,Z,90,APP,3,27.3,M,汉,1328,2,01,RELATIVES,FRIENDS,2,97,湖南省,CONSUME,01,,31.227428,120.943387,ANDROID,,江苏省苏州市昆山市张浦镇李园路,0
100000,,北京市,北京嘉和欣博商贸有限公司,H,54,APP,2,45.8,M,汉,182,4,01,MATE,FRIENDS,1,99,北京市,CONSUME,01,,40.379656,116.837857,ANDROID,,北京市密云区鼓楼街道S205(滨河路),1
100000,,泰州市,美好超市,Z,90,APP,3,50.9,M,汉,844,2,01,MATE,FRIENDS,1,98,江苏省,CONSUME,01,,32.498795,119.915804,ANDROID,,江苏省泰州市海陵区城北街道鼓楼北路辅路,1
100000,,乐山市,天天二手车,H,54,APP,2,37.8,M,汉,5685,4,01,PARENTS,RELATIVES,2,94,四川省,CONSUME,01,,29.17156393600946,104.02416708029291,ANDROID,,四川省乐山市犍为县龙孔镇,1
