amount,bankCardInfo.bankCode,city,companyInfo.companyName,companyInfo.industry,companyInfo.occupation,customerSource,degree,idInfo.birthDate,idInfo.gender,idInfo.nation,idInfo.validityDate,income,jobFunctions,linkmanList.0.relationship,linkmanList.1.relationship,maritalStatus,pictureInfo.0.faceScore,province,purpose,resideFunctions,term,deviceInfo.gpsLatitude,deviceInfo.gpsLongitude,deviceInfo.osType,deviceInfo.isCrossDomain,deviceInfo.applyPos,label
100000,103,巢湖市,凯撒皇宫,R,17,APP,2,47.7,F,汉,238,4,01,MOTHER,SIBLING,1,96,安徽省,CONSUME,01,,31.59555116498946,117.8735688737563,ANDROID,,安徽省合肥市巢湖市亚父街道东塘路,0
100000,103,黔东南苗族侗族自治州,贵州博沃新能源有限公司,M,11,APP,2,48.2,F,侗,1103,4,,CHILDREN,FRIENDS,1,94,贵州省,CONSUME,04,,26.50078456813216,109.28196097453605,ANDROID,,贵州省黔东南苗族侗族自治州锦屏县敦寨镇,0
100000,105,保定市,李建钢个人工作室,Z,90,APP,2,48.6,M,汉,3214,2,01,MATE,COLLEAGUE,1,98,河北省,CONSUME,01,,39.289178,115.944568,ANDROID,,河北省保定市高碑店市方官镇,0
100000,,衡阳市,袁国个人工作室,Z,90,APP,3,28.9,M,汉,1208,3,01,FRIENDS,SIBLING,2,99,湖南省,CONSUME,01,,22.694364,114.112692,ANDROID,,广东省深圳市龙岗区平湖街道新生路11号,0
100000,307,吕梁市,柳林县李文杰烟酒副食门市部,Z,90,APP,3,39.6,F,汉,4161,2,01,MATE,SIBLING,1,92,山西省,CONSUME,01,,37.927661,110.994686,ANDROID,,山西省吕梁市临县安业乡,0
100000,,亳州市,彩绘数码印花,G,13,APP,2,31.9,M,汉,829,4,01,MATE,FRIENDS,2,95,安徽省,CONSUME,01,,29.346268,120.122948,ANDROID,,浙江省金华市义乌市福田街道诚信大道辅路,1
100000,105,长春市,晋通汽车零部件,C,24,APP,2,38.7,M,汉,6028,2,01,MOTHER,FRIENDS,1,99,吉林省,CONSUME,01,,43.937744,125.337383,ANDROID,,吉林省长春市宽城区兴业街道新台路,0
100000,,武汉市,美团外卖,Z,90,APP,3,34.1,M,汉,4455,2,01,FATHER,FRIENDS,2,92,湖北省,CONSUME,01,,30.648686,114.311036,ANDROID,,湖北省武汉市江岸区百步亭花园兴业路,0
100000,,江门市,广东京邦达供应链科技有限公司,F,17,APP,2,23.6,M,汉,947,2,01,FATHER,SIBLING,2,99,广东省,CONSUME,01,,22.83061496310764,113.25145914713542,ANDROID,,广东省佛山市顺德区大良街道鉴海南路18号,0
100000,102,漳州市,北京鲜老虎科技有公司,G,13,APP,4,35.0,M,汉,108,4,01,FATHER,FRIENDS,2,90,福建省,CONSUME,01,,24.516851,118.160636,ANDROID,,福建省厦门市湖里区禾山街道五缘湾道,1
100000,,南京市,南京优能特电力科技有限公司,Z,90,APP,4,28.9,M,汉,2091,3,01,COLLEAGUE,FRIENDS,2,92,江苏省,CONSUME,01,,32.033225047704238,118.715137667432,ANDROID,,江苏省南京市建邺区兴隆街道清河路164号,1
100000,,哈尔滨市,应赫物业管理有限公司,L,17,APP,3,28.0,M,汉,491,4,01,PARENTS,PARENTS,1,96,黑龙江省,CONSUME,02,,45.658095028753642,126.540680548414755,ANDROID,,黑龙江省哈尔滨市南岗区王岗镇骏赫第一大道,0
100000,102,榆林市,城关区瑞德摩尔玉龙金童幼教玩具商行,H,54,APP,2,42.1,M,汉,3370,4,01,CHILDREN,FRIENDS,1,95,陕西省,CONSUME,01,,37.42791620652122,110.4107651556548,ANDROID,,陕西省榆林市绥德县薛家峁镇,1
100000,,周口市,秦亚洲个人工作室,Z,90,APP,2,25.1,M,汉,2887,2,01,FATHER,SIBLING,2,99,河南省,CONSUME,01,,29.289797,120.042293,ANDROID,,浙江省金华市义乌市稠江街道国贸大道,0
100000,104,扬州市,扬州宏福铝业有限公司,Z,90,APP,3,48.0,M,汉,567,2,01,MOTHER,RELATIVES,1,97,江苏省,CONSUME,01,,32.446146,119.390146,ANDROID,,江苏省扬州市邗江区平山乡小官桥路11号,1
100000,,鸡西市,优蜜美容工作室,O,17,APP,4,35.6,F,汉,3881,4,01,FATHER,MOTHER,1,93,黑龙江省,CONSUME,01,,45.287321,130.966566,ANDROID,,黑龙江省鸡西市鸡冠区红星乡南星街81号,0
100000,105,白城市,沈健个人工作室,Z,90,APP,2,35.3,M,汉,4214,2,01,MOTHER,SIBLING,3,96,吉林省,CONSUME,01,,43.935857,125.303934,ANDROID,,吉林省长春市宽城区柳影街道菜市南街东二胡同,0
100000,,延边朝鲜族自治州,和龙市宇宏家电城,Z,90,APP,2,48.4,M,朝鲜,4846,4,01,MATE,CHILDREN,1,96,吉林省,CONSUME,01,,42.536426,129.005967,ANDROID,,吉林省延边朝鲜族自治州和龙市龙城镇长春路,0
100000,105,宜春市,周宏个人工作室,Z,90,APP,2,41.0,M,汉,4278,2,01,MATE,FRIENDS,1,94.101,江西省,CONSUME,02,,27.80436671840776,114.42442670676253,ANDROID,,江西省宜春市袁州区下浦街道宜阳大道辅路,1
100000,102,宁波市,永安保险奉化分公司,J,13,APP,3,44.0,F,汉,973,3,02,FRIENDS,FRIENDS,3,91,浙江省,CONSUME,01,,29.671299,121.392549,ANDROID,,浙江省宁波市奉化区锦屏街道西苑路169弄,1
100000,102,甘南藏族自治州,益过瓦大酒店,I,54,APP,3,32.5,M,汉,428,2,,MATE,FRIENDS,1,97,甘肃省,CONSUME,04,,34.237734,103.191075,ANDROID,,甘肃省甘南藏族自治州迭部县益哇镇G248(尼扎段),0
100000,301,北京市,燕赵伟业,H,54,APP,4,38.1,F,汉,3949,4,01,MOTHER,FRIENDS,1,90,北京市,CONSUME,01,,40.274178904255979,116.9931249207086,ANDROID,,北京市平谷区刘家店镇S204(密三路),0
100000,,上饶市,深业置地物业管理有限公司,Z,90,APP,2,33.4,M,汉,5496,2,01,MATE,FRIENDS,1,99,江西省,CONSUME,01,,22.673043,114.03086,ANDROID,,广东省深圳市龙华区龙华街道清湖路62号,0
100000,,邢台市,艺源网供,H,54,APP,2,33.1,M,汉,6260,3,01,MATE,FRIENDS,1,98,河北省,CONSUME,01,,39.1293020124188,116.04839650909435,ANDROID,,河北省保定市高碑店市白沟镇五一东路,0
100000,,台州市,劳斯顿焊接设备有限公司,Z,90,APP,2,38.6,M,汉,3244,3,01,PARENTS,FRIENDS,2,98,浙江省,CONSUME,01,,28.378656910797269,121.37881171636683,ANDROID,,浙江省台州市温岭市太平街道三星大道232弄-69号,0
100000,,泰州市,新生医疗美容集团有限公司,Q,11,APP,3,37.1,M,汉,4590,2,01,MATE,COLLEAGUE,1,94,江苏省,CONSUME,01,,32.108802,118.839423,ANDROID,,江苏省南京市栖霞区迈皋桥街道华银路,0
100000,,北京市,长青园社区,S,11,APP,4,40.6,F,汉,2782,3,01,FATHER,FRIENDS,2,90,北京市,CONSUME,01,,39.884898,116.428522,ANDROID,,北京市东城区龙潭街道光明西街3甲3号,1
100000,,吉安市,罗厚东个人工作室,Z,90,APP,4,37.4,M,汉,6106,4,01,MATE,SIBLING,1,91,江西省,CONSUME,01,,27.099612,114.986727,ANDROID,,江西省吉安市青原区滨江街道,1
100000,105,郴州市,湖南筑一建筑工程有限公司,E,24,APP,4,37.8,M,汉,5454,3,01,MATE,SIBLING,1,95,湖南省,CONSUME,01,,25.555530001360342,113.68015391054399,ANDROID,,湖南省郴州市汝城县卢阳镇文化路1号,0
100000,103,重庆市,陈长杨个人工作室,P,13,APP,4,43.9,M,汉,3837,3,01,FATHER,FATHER,1,98,重庆市,CONSUME,01,,29.853726,107.721475,ANDROID,,重庆市丰都县三合街道幸福大道,0
100000,102,衡阳市,谭老九大片牛肉,I,54,APP,2,24.6,M,汉,1538,3,,FRIENDS,COLLEAGUE,2,91,湖南省,CONSUME,02,,22.537426,113.44896,ANDROID,,广东省中山市中山港街道中山港大道辅路,0
100000,103,重庆市,鸿富锦精密电子成都有限公司,G,13,APP,3,36.3,M,汉,5924,3,01,MATE,MOTHER,1,95,重庆市,CONSUME,01,,30.741632,103.921464,ANDROID,,四川省成都市郫都区合作街道清源环街,0
100000,,合肥市,上海苏禾光伏设备有限公司,C,24,APP,3,38.7,M,汉,4305,3,01,FATHER,FRIENDS,2,99,安徽省,CONSUME,01,,32.768196114182,117.986320501583,ANDROID,,安徽省滁州市明光市明光街道车站路,1
100000,102,漯河市,郑州统一企业有限公司,C,24,APP,3,39.7,M,汉,3424,4,,FATHER,FATHER,2,91,河南省,CONSUME,01,,34.508086,113.157332,ANDROID,,河南省郑州市登封市唐庄镇,1
100000,303,通辽市,内蒙古龙乘企业咨询有限公司,Z,90,APP,3,30.3,M,汉,7164,4,01,MATE,FRIENDS,1,96,内蒙古自治区,CONSUME,01,,40.669085,109.81089,ANDROID,,内蒙古自治区包头市昆都仑区鞍山道街道团结大街130号,0
100000,102,沈阳市,沈阳飞机工业（集团）有限公司,M,11,APP,4,32.5,F,汉,5775,4,01,FATHER,RELATIVES,2,99,辽宁省,CONSUME,02,,41.92522497520001,123.44144329914247,ANDROID,,辽宁省沈阳市沈北新区正良街道孝信街,1
100000,102,廊坊市,北京亿商互动信息技术有限公司,G,13,APP,4,44.1,M,汉,2320,4,01,MATE,OTHER,1,96,河北省,CONSUME,01,,39.916017122432368,116.66341535785384,ANDROID,,北京市通州区新华街道北运河绿道,0
100000,103,遂宁市,张家市大鹏机械有限公司,Z,90,APP,2,44.4,F,汉,1885,4,01,CHILDREN,FRIENDS,3,95,四川省,CONSUME,01,,31.851837,120.678925,ANDROID,,江苏省苏州市张家港市塘桥镇146村道,1
100000,,徐州市,益丰大药房,H,54,APP,3,25.1,F,汉,1935,4,,FATHER,FRIENDS,2,98,江苏省,CONSUME,01,,32.2106263563368,119.46780924479167,ANDROID,,江苏省镇江市京口区健康路街道茶山巷,0
100000,,佳木斯市,张秀琴个人工作室,Z,90,APP,2,35.3,F,汉,6015,2,01,OTHER,OTHER,1,95,黑龙江省,CONSUME,01,,43.372391,128.242461,ANDROID,,吉林省延边朝鲜族自治州敦化市民主街道工农路,0
