amount,bankCardInfo.bankCode,city,companyInfo.companyName,companyInfo.industry,companyInfo.occupation,customerSource,degree,idInfo.birthDate,idInfo.gender,idInfo.nation,idInfo.validityDate,income,jobFunctions,linkmanList.0.relationship,linkmanList.1.relationship,maritalStatus,pictureInfo.0.faceScore,province,purpose,resideFunctions,term,deviceInfo.gpsLatitude,deviceInfo.gpsLongitude,deviceInfo.osType,deviceInfo.isCrossDomain,label
100000,,衡水市,衡水北斗建筑工程有限公司,Z,90,APP,4,28.8,F,汉,6381,2,01,MATE,FATHER,1,72.54,河北省,CONSUME,01,,19.10110473128863,108.65856652679175,ANDROID,,0
100000,105,漯河市,河南匡正,Z,90,APP,3,34.0,M,汉,4960,2,01,MATE,FATHER,1,90.611,河南省,CONSUME,01,,33.57356408667139,114.0368992862843,ANDROID,,0
100000,105,渭南市,富平闪送外卖配送部,F,17,APP,4,25.7,M,汉,1389,2,01,MATE,COLLEAGUE,2,88.44318,陕西省,CONSUME,01,,37.013860406526237,109.83437493884773,ANDROID,,0
100000,102,泰州市,张梦年个人工作室,Z,90,APP,4,28.7,F,汉,824,2,01,FATHER,FRIENDS,1,84.477,江苏省,CONSUME,01,,33.0977378934506,120.1109784352978,IOS,,0
100000,103,南阳市,唐河县江明家电经营部,Z,90,APP,2,32.5,F,汉,5950,3,01,FATHER,MATE,1,70,河南省,CONSUME,01,,32.90067479248307,112.78711985832179,ANDROID,,0
100000,,盘锦市,盘锦光洺传媒有限公司,Z,90,APP,4,22.6,M,汉,2502,2,01,FRIENDS,COLLEAGUE,2,94.23,辽宁省,CONSUME,01,,41.318938048097169,121.85805121176145,ANDROID,,0
100000,,天津市,天津市团泊体育中心,S,11,APP,4,24.0,M,汉,799,3,01,FATHER,SIBLING,2,72.908,天津市,CONSUME,01,,31.696956651475695,119.797626953125,ANDROID,,0
100000,,湘潭市,陈美林个人工作室,Z,90,XCX,4,40.6,F,汉,4691,3,01,SIBLING,FRIENDS,1,86.631,湖南省,CONSUME,01,,27.780192495121985,112.98725553440284,ANDROID,,0
100000,,莆田市,领智（沈阳）安全评估咨询有限公司,Z,90,APP,4,35.2,M,汉,4163,4,01,FATHER,FRIENDS,2,100.0,福建省,CONSUME,01,,41.77185171630378,123.4358465976278,ANDROID,,0
100000,,天津市,天津德明福自动化控制有限公司,Z,90,APP,4,28.3,M,汉,886,2,01,FRIENDS,SIBLING,2,97.15,天津市,CONSUME,01,,40.00007026472556,117.24211185213122,ANDROID,,0
100000,105,南通市,启明星篮球培训俱乐部,Z,90,XCX,4,23.2,M,汉,1394,2,01,FATHER,FRIENDS,2,70,江苏省,CONSUME,01,,32.386072,120.581979,ANDROID,,0
100000,,南宁市,博安智控科技有限公司,Z,90,APP,2,29.8,M,壮,160,4,01,MATE,FATHER,1,96.2,广西壮族自治区,CONSUME,01,,23.28166464998047,108.71024721056087,ANDROID,,0
100000,104,张家界市,浙江西达服饰有限公司,C,24,XCX,2,23.3,M,土家,2269,3,01,FATHER,FRIENDS,2,83.615,湖南省,CONSUME,01,,27.997881466514625,120.70991474875513,ANDROID,,0
100000,,鞍山市,鞍山市图书馆,Z,90,APP,4,35.0,M,汉,6548,4,01,FATHER,FRIENDS,2,70,辽宁省,CONSUME,01,,41.11520372178819,123.06624430338542,ANDROID,,0
100000,103,渭南市,西安迈俊国际家居有限公司,C,24,APP,2,30.9,M,汉,1213,4,01,MATE,FRIENDS,1,70,陕西省,CONSUME,01,,34.1581763220828,108.97897505673758,ANDROID,,0
100000,,临沂市,奥德海棠,Z,90,APP,4,44.2,M,汉,3756,2,01,MATE,FATHER,1,89.16,山东省,CONSUME,01,,35.09614622748885,118.39197650152907,ANDROID,,0
100000,,漯河市,欣杨酒业商行,Z,90,APP,2,44.5,M,汉,3736,4,01,MATE,FATHER,1,98.1,河南省,CONSUME,01,,33.43043243803516,113.68614577561803,ANDROID,,0
100000,,汕尾市,发大酒家,Z,90,APP,2,28.1,M,汉,1024,2,01,MOTHER,SIBLING,2,70,广东省,CONSUME,01,,22.974128,115.344689,ANDROID,,0
100000,,遵义市,成都生活家装饰集团有限公司,Z,90,APP,3,34.4,M,汉,5317,4,01,MATE,COLLEAGUE,1,93.33,贵州省,CONSUME,01,,26.61070804321437,106.76761591195536,ANDROID,,0
100000,,襄阳市,珠海紫翔电子科技有限公司,Z,90,XCX,2,33.7,M,汉,6965,2,01,FATHER,SIBLING,2,70,湖北省,CONSUME,01,,22.22160261645263,113.20907080031,ANDROID,,0
100000,,成都市,杭州华元宠物有限公司,Z,90,APP,4,36.5,M,汉,4360,2,01,COLLEAGUE,FATHER,1,70,四川省,CONSUME,01,,30.566736808927133,103.98643784011034,ANDROID,,1
100000,,赣州市,服装厂所在公司,C,24,APP,2,32.7,M,汉,5393,2,01,RELATIVES,FRIENDS,1,70,江西省,CONSUME,01,,23.37777578062844,116.7235246469334,ANDROID,,0
100000,403,武威市,中铁隧道集团一处有限公司,E,24,APP,4,29.8,M,汉,6164,2,01,FATHER,FRIENDS,2,91.222,甘肃省,CONSUME,01,,30.716451950423175,120.83489628464892,ANDROID,,0
100000,,盐城市,上海善春绿化有限公司,Z,90,APP,3,35.5,M,汉,5617,4,01,MATE,SIBLING,1,98.33,江苏省,CONSUME,01,,34.14610146546043,120.2391990420532,ANDROID,,0
