amount,bankCardInfo.bankCode,city,companyInfo.companyName,companyInfo.industry,companyInfo.occupation,customerSource,degree,idInfo.birthDate,idInfo.gender,idInfo.nation,idInfo.validityDate,income,jobFunctions,linkmanList.0.relationship,linkmanList.1.relationship,maritalStatus,pictureInfo.0.faceScore,province,purpose,resideFunctions,term,deviceInfo.gpsLatitude,deviceInfo.gpsLongitude,deviceInfo.osType,deviceInfo.isCrossDomain,label
100000,403,菏泽市,赵杉个人工作室,Z,90,XCX,3,23.6,F,汉,2204,2,01,OTHER,MOTHER,2,70,山东省,CONSUME,01,,34.9557128968349,115.721024585594,ANDROID,,0
100000,,芜湖市,无为陈瑶湖水产销售服务部,Z,90,XCX,3,30.5,M,汉,482,2,01,PARENTS,RELATIVES,2,70,安徽省,CONSUME,01,,31.3200769454768,117.91889391755132,ANDROID,,0
100000,,龙岩市,福建百益,H,54,APP,4,35.2,F,汉,6038,3,01,FATHER,FRIENDS,1,70,福建省,CONSUME,01,,25.119612358940973,118.48336452907986,ANDROID,false,0
100000,,北京市,唐山海泰新能科技有限公司,G,13,APP,3,25.2,M,汉,1342,2,01,MOTHER,FRIENDS,2,70,北京市,CONSUME,01,,40.136422,116.637418,ANDROID,false,0
100000,403,毕节市,贵州岭程咨询有限公司,L,17,APP,3,27.3,M,汉,960,2,01,PARENTS,SIBLING,2,70,贵州省,CONSUME,01,,27.102533,104.693715,ANDROID,false,0
100000,103,忻州市,山西省建筑工程有限公司,E,24,XCX,2,37.7,M,汉,3057,2,01,FATHER,FRIENDS,2,70,山西省,CONSUME,01,,37.76863118489583,112.74963921440973,ANDROID,,0
100000,,茂名市,深井煌烧鹅店,I,54,XCX,2,35.6,F,汉,4429,2,01,PARENTS,FRIENDS,3,70,广东省,CONSUME,01,,23.13187093098958,113.387451171875,ANDROID,,0
100000,104,盘锦市,吴晗个人工作室,Z,90,APP,3,24.7,M,汉,1740,4,01,PARENTS,COLLEAGUE,2,88.41,辽宁省,CONSUME,01,,41.136429,122.06914,ANDROID,false,0
100000,310,梅州市,广州市牵晴汇房地产有限公司,K,17,XCX,2,41.1,M,汉,3616,2,01,MATE,MOTHER,1,70,广东省,CONSUME,02,,23.117686,113.220485,ANDROID,,0
100000,,渭南市,福苑农林科技有限公司,A,27,APP,3,38.9,M,汉,3986,4,01,MATE,SIBLING,1,70,陕西省,CONSUME,01,,34.629752,108.943165,ANDROID,false,0
100000,,湛江市,陈正君个人工作室,Z,90,APP,3,36.2,M,汉,5014,2,,PARENTS,FRIENDS,1,87.513,广东省,CONSUME,01,,21.261964,110.371998,ANDROID,false,0
100000,102,宜城市,红军副食经营部,H,54,APP,3,25.7,M,汉,1654,2,01,FATHER,COLLEAGUE,2,70,湖北省,CONSUME,01,,30.59845,114.440394,ANDROID,false,0
100000,,文山壮族苗族自治州,汽车配件有限公司,Z,90,APP,2,35.0,M,彝,4672,4,01,PARENTS,FRIENDS,2,70,云南省,CONSUME,01,,24.166037,104.011277,ANDROID,false,0
100000,,阜阳市,亮颖烟酒,H,54,XCX,2,33.2,M,汉,532,4,01,PARENTS,FRIENDS,2,70,安徴省,CONSUME,01,,32.907557508680554,115.86568522135417,ANDROID,,0
100000,,江门市,东莞市五号仓储有限公司,F,17,APP,3,26.0,M,汉,63,3,01,FATHER,FRIENDS,2,70,广东省,CONSUME,01,,22.680355,113.792425,ANDROID,false,0
