partner_code,amount,bankCardInfo.bankCode,city,companyInfo.companyName,companyInfo.industry,companyInfo.occupation,customerSource,degree,idInfo.birthDate,idInfo.gender,idInfo.nation,idInfo.validityDate,income,jobFunctions,linkmanList.0.relationship,linkmanList.1.relationship,maritalStatus,pictureInfo.0.faceScore,province,purpose,resideFunctions,term,deviceInfo.gpsLatitude,deviceInfo.gpsLongitude,deviceInfo.osType,deviceInfo.isCrossDomain,deviceInfo.applyPos,label
JY_CODE,100000,105,湖州市,湖州承新传媒有限公司,Z,90,APP,4.0,43.1,F,汉,5611.0,2.0,01,FATHER,SIBLING,1,70.0,浙江省,CONSUME,01,,30.893567,120.107699,ANDROID,,浙江省湖州市吴兴区环渚街道井安路,0
LYX_CODE,100000,,宜兴市,上海盈桂科技有限公司,G,13,XCX,3.0,31.9,M,汉,5517.0,4.0,01,PARENTS,FRIENDS,2,71.0,江苏省,CONSUME,01,,31.38646208758117,119.9069423339249,ANDROID,,江苏省无锡市宜兴市新庄街道,1
RONG_CODE,100000,,宜兴市,上海盈桂科技有限公司,,,XCX,3.0,31.9,M,汉,5517.0,4.0,01,PARENTS,FRIENDS,2,70.0,江苏省,CONSUME,01,,31.38646208758117,119.9069423339249,ANDROID,,江苏省无锡市宜兴市新庄街道,0
LXJ_CODE,100000,,宜兴市,上海盈桂科技有限公司,G,13,XCX,3.0,31.9,M,汉,5517.0,4.0,01,PARENTS,FRIENDS,2,70.0,江苏省,CONSUME,01,,31.38646208758117,119.9069423339249,ANDROID,,江苏省无锡市宜兴市新庄街道,0
RONG_CODE,100000,308,无锡市,无锡万金城科技有限公司,,,XCX,3.0,38.8,F,汉,4171.0,4.0,01,MATE,FRIENDS,1,70.0,江苏省,CONSUME,01,,28.136648491753473,112.98727322048612,ANDROID,,湖南省长沙市天心区文源街道青园路308号,0
LYX_CODE,100000,308,无锡市,无锡万金城科技有限公司,Z,90,XCX,3.0,38.8,F,汉,4171.0,4.0,01,MATE,FRIENDS,1,71.0,江苏省,CONSUME,01,,28.136648491753473,112.98727322048612,ANDROID,,湖南省长沙市天心区文源街道青园路308号,1
LYX_CODE,100000,103,重庆市,重庆金风渐农业服务有限公司,Z,90,XCX,2.0,30.7,M,汉,560.0,3.0,01,MOTHER,FRIENDS,1,71.0,重庆市,CONSUME,01,,30.321403829966689,107.37139508470036,ANDROID,,重庆市垫江县桂溪街道桂阳路,1
FZ_CODE,100000,303,常州市,江苏省溧阳市社渚镇人民政府,S,11,APP,4.0,32.3,M,汉,5493.0,2.0,,PARENTS,COLLEAGUE,2,90,江苏省,CONSUME,01,,31.3228483892902,119.29831176092447,ANDROID,,江苏省常州市溧阳市社渚镇,1
LXJ_CODE,100000,105,郑州市,兰州大龙化工有限公司,C,24,APP,2.0,36.9,M,汉,3679.0,2.0,01,FATHER,SIBLING,2,70.0,河南省,CONSUME,01,,36.090097,103.837126,ANDROID,false,甘肃省兰州市城关区盐场路街道G109(佛慈大街),0
RONG_CODE,100000,105,泉州市,丰泽机关社保,,,XCX,4.0,37.3,F,汉,3527.0,4.0,01,FATHER,FRIENDS,1,70.0,福建省,CONSUME,01,,24.89325265517554,118.6072269087776,ANDROID,,福建省泉州市丰泽区丰泽街道妙云街106号,0
LXJ_CODE,100000,103,上海市,和辉光电股份有限公司,G,13,APP,3.0,33.9,M,汉,4473.0,4.0,01,MOTHER,FATHER,1,94.635,上海市,CONSUME,02,,30.83607948622402,121.3438295174961,ANDROID,false,上海市金山区亭林镇亭卫公路4388号,0
RONG_CODE,100000,103,上海市,和辉光电股份有限公司,,,APP,3.0,33.9,M,汉,4473.0,4.0,01,MOTHER,FATHER,1,94.635,上海市,CONSUME,02,,30.83607948622402,121.3438295174961,ANDROID,,上海市金山区亭林镇亭卫公路4388号,0
LYX_CODE,100000,105,铜仁市,铜仁百丽鞋业有限公司,Z,90,APP,2.0,33.3,M,土家,5336.0,2.0,01,COLLEAGUE,MOTHER,2,88.117,贵州省,CONSUME,01,,27.701617,109.197509,ANDROID,,贵州省铜仁市碧江区锦江街道,1
RONG_CODE,100000,105,铜仁市,铜仁百丽鞋业有限公司,,,APP,2.0,33.3,M,土家,5335.0,2.0,01,COLLEAGUE,MOTHER,2,88.117,贵州省,CONSUME,01,,27.701617,109.197509,ANDROID,,贵州省铜仁市碧江区锦江街道,0
LXJ_CODE,100000,105,铜仁市,铜仁百丽鞋业有限公司,Z,90,APP,2.0,33.3,M,土家,5335.0,2.0,01,COLLEAGUE,MOTHER,2,88.117,贵州省,CONSUME,01,,27.701617,109.197509,ANDROID,false,贵州省铜仁市碧江区锦江街道,0
LXJ_CODE,100000,301,惠州市,中国平安财产保险股份有限公司惠州支公司,Z,90,APP,3.0,35.1,M,汉,5415.0,3.0,,FATHER,FRIENDS,3,70.0,广东省,CONSUME,01,,23.154368,113.233294,ANDROID,false,广东省广州市荔湾区西村街道湾畔大街,0
LYX_CODE,100000,301,惠州市,中国平安财产保险股份有限公司惠州支公司,Z,90,APP,3.0,35.1,M,汉,5415.0,3.0,,FATHER,FRIENDS,3,71.0,广东省,CONSUME,01,,23.154368,113.233294,ANDROID,,广东省广州市荔湾区西村街道湾畔大街,1
LYX_CODE,100000,105,温州市,乐清鑫炬光学有限公司,Z,90,XCX,3.0,33.5,M,汉,6417.0,4.0,01,PARENTS,FRIENDS,2,71.0,浙江省,CONSUME,01,,28.128927460056408,120.99257821213402,ANDROID,,浙江省温州市乐清市城东街道宁康东路,1
RONG_CODE,100000,105,温州市,乐清鑫炬光学有限公司,,,XCX,3.0,33.5,M,汉,6417.0,4.0,01,PARENTS,FRIENDS,2,70.0,浙江省,CONSUME,01,,28.128927460056408,120.99257821213402,ANDROID,,浙江省温州市乐清市城东街道宁康东路,0
YXM_CODE,,,邯郸市,,,,,,,,,,,,,,,,河北省,,,,,,,,,0
FZ_CODE,100000,103,泉州市,晋江万代好光电照明有限公司,Z,90,APP,3.0,31.2,M,汉,5549.0,4.0,01,FATHER,FRIENDS,2,94,福建省,CONSUME,01,,24.710542036512288,118.46112948075634,IOS,,福建省泉州市晋江市安海镇海八南路,1
RONG_CODE,100000,103,泉州市,晋江万代好光电照明有限公司,,,APP,3.0,31.2,M,汉,5549.0,4.0,01,FATHER,FRIENDS,2,70.0,福建省,CONSUME,01,,24.710542036512288,118.46112948075634,IOS,,福建省泉州市晋江市安海镇海八南路,0
LYX_CODE,100000,103,泉州市,晋江万代好光电照明有限公司,Z,90,APP,3.0,31.2,M,汉,5549.0,4.0,01,FATHER,FRIENDS,2,71.0,福建省,CONSUME,01,,24.710542036512288,118.46112948075634,IOS,,福建省泉州市晋江市安海镇海八南路,1
LYX_CODE,100000,102,杭州市,杭州新侨汽车配件,Z,90,XCX,3.0,42.9,F,汉,3940.0,4.0,,PARENTS,MATE,1,71.0,浙江省,CONSUME,01,,30.2923587457753,120.16074912266933,ANDROID,,浙江省杭州市拱墅区朝晖街道潮王路37-1,1
LXJ_CODE,100000,102,杭州市,杭州新侨汽车配件,Z,90,XCX,3.0,42.9,F,汉,3940.0,4.0,,PARENTS,MATE,1,70.0,浙江省,CONSUME,01,,30.2923587457753,120.16074912266933,ANDROID,,浙江省杭州市拱墅区朝晖街道潮王路37-1,0
LYX_CODE,100000,102,江门市,陈树坚个人工作室,Z,90,APP,3.0,39.7,M,汉,5149.0,3.0,01,FATHER,COLLEAGUE,2,71.0,广东省,CONSUME,01,,22.630818,113.116463,ANDROID,,广东省江门市蓬江区潮连街道圆塘街18号,1
LXJ_CODE,100000,102,江门市,陈树坚个人工作室,Z,90,APP,3.0,39.7,M,汉,5149.0,3.0,01,FATHER,COLLEAGUE,2,70.0,广东省,CONSUME,01,,22.630818,113.116463,ANDROID,false,广东省江门市蓬江区潮连街道圆塘街18号,0
FZ_CODE,100000,103,南京市,罗奇泰克,Z,90,APP,3.0,30.5,M,汉,6412.0,2.0,01,FATHER,SIBLING,1,90,江苏省,CONSUME,01,,31.704539,119.114236,ANDROID,,江苏省南京市溧水区东屏街道S340(常溧路),1
