amount,bankCardInfo.bankCode,city,companyInfo.companyName,companyInfo.industry,companyInfo.occupation,customerSource,degree,idInfo.birthDate,idInfo.gender,idInfo.nation,idInfo.validityDate,income,jobFunctions,linkmanList.0.relationship,linkmanList.1.relationship,maritalStatus,pictureInfo.0.faceScore,province,purpose,resideFunctions,term,deviceInfo.gpsLatitude,deviceInfo.gpsLongitude,deviceInfo.osType,deviceInfo.isCrossDomain,label
100000,,大理白族自治州,滇西水泥厂,C,24,XCX,2,30.0,M,白,6550,2,01,FATHER,FRIENDS,2,70,云南省,CONSUME,01,,25.694976942274305,100.3122669813368,ANDROID,,0
100000,102,泉州市,鑫得利便利店,H,54,XCX,4,31.8,F,壮,562,2,01,MATE,RELATIVES,1,70,福建省,CONSUME,01,,26.178434224309294,119.02506482270091,ANDROID,,0
100000,,厦门市,起点物业有限公司,L,17,APP,3,47.7,F,汉,4586,4,01,MATE,FATHER,1,70,福建省,CONSUME,01,,23.119014485677084,113.29783637152778,ANDROID,,0
100000,,聊城市,安徽瑞智信创网络科技有限公司,Z,90,APP,4,24.2,M,汉,963,4,01,FATHER,FATHER,2,94.29,山东省,CONSUME,01,,40.15878540062673,116.30668009407028,ANDROID,,0
100000,105,北京市,北京嘀嘀无限科技发展有限公司,G,13,APP,4,43.8,M,汉,2354,4,01,FRIENDS,FATHER,3,70,北京市,CONSUME,02,,22.555887342060097,113.8998371691266,ANDROID,,1
100000,105,遵义市,工地承包,E,24,XCX,3,28.0,F,汉,1966,2,01,MATE,FRIENDS,1,82.58,贵州省,CONSUME,01,,27.963256184247777,107.73057224865689,ANDROID,,0
100000,,六安市,李锋个人工作室,Z,90,APP,4,46.1,F,汉,653,4,01,PARENTS,SIBLING,2,94.29,安徽省,CONSUME,01,,31.240635124685196,121.72403265340563,ANDROID,,0
100000,,贺州市,广东华美骏达有限公司,Z,90,APP,2,36.4,M,汉,3650,2,01,MATE,SIBLING,1,100.0,广西壮族自治区,CONSUME,01,,24.41753104091857,111.55856737149277,ANDROID,,0
100000,103,洛阳市,汝阳县三屯镇卫生院,Z,90,XCX,4,38.8,M,汉,5452,2,01,MATE,FRIENDS,1,70,河南省,CONSUME,01,,34.16189367145878,112.4924980143108,ANDROID,,0
100000,,辽阳市,杭州庆遐堂电子商务有限公司,Z,90,APP,4,34.0,M,汉,95,2,01,FATHER,FRIENDS,2,98.43,辽宁省,CONSUME,01,,30.660198,104.104103,ANDROID,,0
100000,103,乐山市,成都钦林夏建材有限公司,Z,90,APP,2,42.3,M,汉,2242,4,01,MATE,FRIENDS,1,70,四川省,CONSUME,01,,2,103.943054,ANDROID,,0
100000,,漳州市,福建知而言律师事务所,Z,90,APP,4,29.8,M,汉,6021,3,01,FATHER,MOTHER,2,70,福建省,CONSUME,01,,24.64138888766411,118.14762124942474,ANDROID,,0
100000,,张掖市,私营业主,Z,90,APP,2,36.2,M,汉,5283,4,01,MATE,FRIENDS,1,70,甘肃省,CONSUME,02,,38.780706944305805,101.07774030641889,ANDROID,,0
100000,,惠州市,惠州市惠城区三栋镇人民政府,Z,90,APP,4,40.2,M,汉,2788,4,01,MATE,SIBLING,1,70,广东省,CONSUME,01,,23.060292,114.426325,ANDROID,,0
100000,,汕头市,恩媛玩具玩具,H,54,APP,2,37.6,F,汉,3548,4,01,MATE,FRIENDS,1,70,广东省,CONSUME,01,,23.562009,116.80533,ANDROID,,0
100000,105,乐山市,海容诚商贸股份有限公司,Z,90,XCX,2,38.8,F,汉,4632,4,01,MATE,FATHER,1,70,四川省,CONSUME,01,,29.73519610061695,103.58725579007248,ANDROID,,0
100000,102,上海市,上海盈渤拍卖有限公司,L,17,XCX,4,43.6,M,汉,4627,4,01,MATE,SIBLING,1,97.0,上海市,CONSUME,01,,13.150038770024718,100.9707282234689,ANDROID,,0
100000,,衡水市,保祥运输,Z,90,APP,2,36.1,M,汉,6750,3,01,MATE,FRIENDS,1,70,河北省,CONSUME,01,,37.39808,116.302585,ANDROID,,0
100000,,许昌市,台州市索美鞋业有限公司,Z,90,APP,2,40.9,M,汉,3802,2,01,MATE,SIBLING,1,100.0,河南省,CONSUME,01,,28.458020784998387,121.29368006812689,ANDROID,,0
100000,,镇江市,江苏环球龙圣环境科技发展有限公司,Z,90,APP,3,36.1,M,汉,4775,4,01,PARENTS,FRIENDS,2,98.1,江苏省,CONSUME,01,,31.83160099899898,119.78434788606167,ANDROID,,0
100000,105,泉州市,长丰织带,Z,90,APP,2,35.9,M,汉,5936,4,01,MOTHER,FRIENDS,3,90.15,福建省,CONSUME,01,,24.70970036434079,118.60699818637372,ANDROID,,0
100000,,凉山彝族自治州,甲马你惹个人工作室,Z,90,APP,2,23.4,M,,3083,4,01,MATE,SIBLING,1,95.0,四川省,CONSUME,01,,27.327464552182755,102.87321754771085,ANDROID,,0
100000,102,丽水市,浙江省丽水市青田县土地和房屋征收工作指导中心,Z,90,APP,2,45.5,M,汉,1868,2,01,MATE,FRIENDS,1,92.303,浙江省,CONSUME,01,,28.07707878550269,120.33336703874525,ANDROID,,0
100000,,聊城市,李振个人工作室,H,54,APP,2,36.3,M,汉,4863,2,01,MATE,SIBLING,1,70,山东省,CONSUME,01,,36.170208,116.038051,ANDROID,,0
100000,,常德市,王维个人工作室,Z,90,APP,2,32.0,M,汉,6887,4,01,FATHER,FATHER,2,96.66,湖南省,CONSUME,01,,28.843425556085003,111.8675689261378,ANDROID,,0
100000,102,吉林市,江南街道,Z,90,APP,4,32.6,F,汉,5593,4,01,MATE,FRIENDS,1,78.097,吉林省,CONSUME,01,,43.8326814021581,126.58921264279769,ANDROID,,0
100000,103,黔西南布依族苗族自治州,盟友五金热处理,C,24,APP,4,36.2,M,布依,4538,3,01,MATE,RELATIVES,1,70,贵州省,CONSUME,01,,28.024555414606455,120.82772065495766,ANDROID,,0
100000,,曲靖市,蒋学俊个人工作室,Z,90,APP,3,50.0,M,汉,377,3,01,PARENTS,FRIENDS,1,70,云南省,CONSUME,01,,27.150056863505239,114.293218545285,ANDROID,,0
100000,,盐城市,吴中昊钰泽贸易商行,Z,90,APP,3,38.5,M,汉,3942,4,01,FRIENDS,FATHER,1,70,江苏省,CONSUME,01,,31.46559508833413,120.45779815197031,ANDROID,,0
100000,105,保定市,莲池区允朵母婴用品店,H,54,APP,3,34.1,F,汉,6767,3,01,MOTHER,SIBLING,1,77.576,河北省,CONSUME,01,,38.85242593165632,115.55220857199376,ANDROID,,0
100000,,崇左市,李华山个人工作室,Z,90,APP,4,25.8,M,壮,1583,4,01,PARENTS,COLLEAGUE,2,97.5,广西壮族自治区,CONSUME,01,,22.55972618805121,106.6578329176506,ANDROID,,0
100000,102,成都市,中国人民人寿保险股份有限公司,J,13,APP,4,41.7,F,汉,2714,3,01,MOTHER,FRIENDS,1,79.564804,四川省,CONSUME,01,,30.326142011010814,103.4284118809417,ANDROID,,1
100000,,新乡市,南京东禾电力,Z,90,APP,4,39.9,F,汉,3752,4,01,MATE,FATHER,1,96.2,河南省,CONSUME,01,,35.32102348649875,113.91551290622778,ANDROID,,0
100000,105,郴州市,通程工程公司,E,24,XCX,3,40.2,M,汉,4905,2,01,PARENTS,FRIENDS,1,70,湖南省,CONSUME,01,,26.564593979820935,113.37819046275782,ANDROID,,0
100000,,株洲市,中国银行股份有限公司株洲分行,Z,90,APP,4,55.5,M,汉,1420,4,01,MATE,SIBLING,1,98.33,湖南省,CONSUME,01,,23.13725699079305,113.38421899103328,ANDROID,,0
100000,105,湛江市,事业单位,Z,90,XCX,3,47.8,F,汉,210,4,01,PARENTS,MOTHER,3,70,广东省,CONSUME,01,,21.19822718530276,110.40442535095987,ANDROID,,0
100000,,济宁市,奕青电子科技有限公司,Z,90,APP,4,36.9,M,汉,4537,2,01,MATE,SIBLING,1,97.0,山东省,CONSUME,01,,33.22672149721402,119.32325565691352,ANDROID,,0
100000,,课市,汉无衣北京文化有限责任公司,R,17,APP,2,29.9,M,汉,358,4,01,PARENTS,FRIENDS,2,70,河北省,CONSUME,01,,37.995182020399305,115.56907172309027,ANDROID,,0
100000,104,新乡市,金港购物广场,Z,90,XCX,2,36.2,M,汉,4348,4,01,MOTHER,FRIENDS,1,70,河南省,CONSUME,01,,35.296846954601388,113.87677082944536,ANDROID,,0
100000,,东营市,东营天正化工有限公司,Z,90,APP,2,48.7,M,汉,2399,2,01,MATE,FRIENDS,1,97.15,山东省,CONSUME,01,,37.86826621100303,118.42436993720219,ANDROID,,0
100000,,南阳市,李向举个人工作室,Z,90,APP,4,52.9,M,汉,3527,2,01,PARENTS,FRIENDS,3,97.15,河南省,CONSUME,01,,32.69838443111888,112.85074348016242,ANDROID,,0
100000,103,肇庆市,姐妹花内衣厂,C,24,APP,2,37.5,M,汉,4374,4,01,PARENTS,FRIENDS,2,96.0,广东省,CONSUME,01,,23.105351691703104,113.16610728991883,ANDROID,,0
100000,,鸡西市,阳光保险集团,Z,90,APP,2,48.9,M,汉,3739,2,01,MATE,FATHER,1,99.0,黑龙江省,CONSUME,01,,39.911723089086169,116.64964675981075,ANDROID,,0
100000,,朝阳市,辽宁朝阳双塔区晟全佛像,H,54,APP,2,34.9,M,汉,5201,4,01,MATE,COLLEAGUE,1,70,辽宁省,CONSUME,01,,41.62356161703224,120.50583494420076,ANDROID,,0
100000,102,长春市,中国南方航空股份有限公司,Z,90,APP,4,32.3,M,汉,6396,2,01,FATHER,SIBLING,2,87.893,吉林省,CONSUME,01,,43.897137,125.432271,ANDROID,,0
