partner_code,amount,bankCardInfo.bankCode,city,companyInfo.companyName,companyInfo.industry,companyInfo.occupation,customerSource,degree,idInfo.birthDate,idInfo.gender,idInfo.nation,idInfo.validityDate,income,jobFunctions,linkmanList.0.relationship,linkmanList.1.relationship,maritalStatus,pictureInfo.0.faceScore,province,purpose,resideFunctions,term,deviceInfo.gpsLatitude,deviceInfo.gpsLongitude,deviceInfo.osType,deviceInfo.isCrossDomain,label
RONG_CODE,100000,105,恩平市,奥 越电子,,,APP,4,30.3,F,汉,157,3,01,RELATIVES,FRIENDS,1,70,广东省,CONSUME,01,,22.180404,112.308851,ANDROID,,0
LXJ_CODE,100000,,潍坊市,青岛奥新绿化有限公司,Z,90,APP,3,22.9,M,汉,3531,2,01,FATHER,FRIENDS,2,79.72,山东省,CONSUME,01,,36.41910831093215,119.3877181559356,ANDROID,,0
LXJ_CODE,100000,105,上海市,上海东湖物业管理有限公司,Z,90,APP,4,34.0,M,汉,5214,2,01,MATE,FRIENDS,1,70,上海市,CONSUME,01,,31.252199,121.587209,ANDROID,false,0
RONG_CODE,100000,103,恩施土家族苗族自治州,钟尚利个人工作室,,,XCX,3,41.8,M,汉,5760,2,01,PARENTS,COLLEAGUE,2,70,湖北省,CONSUME,01,,29.687811632501267,109.16067299704514,ANDROID,,0
RONG_CODE,100000,403,安顺市,李冰雪个人工作室,,,APP,2,27.7,F,汉,1024,4,01,COLLEAGUE,RELATIVES,1,92.021,贵州省,CONSUME,01,,26.493069,106.671809,ANDROID,,0
AWJ_CODE,100000,105,海口市,中国热带农业科学院,M,11,XCX,4,36.8,M,汉,5553,2,,MATE,FRIENDS,1,88.808,海南省,CONSUME,01,,19.98708964836116,110.3413474019539,ANDROID,,0
AWJ_CODE,100000,,昆明市,德合基金云南分公司,Z,90,APP,4,29.2,M,白,1283,2,01,FATHER,FATHER,2,97.15,云南省,CONSUME,01,,21.454768668894745,109.14654476440518,ANDROID,,0
HXQB_CODE,100000,105,合肥市,无锡台亿达精密工业有限公司,Z,90,XCX,2,43.4,M,汉,4191,3,01,FRIENDS,MATE,1,70,安徽省,CONSUME,01,,31.465311377220304,120.46176270148692,ANDROID,,0
LXJ_CODE,100000,105,合肥市,无锡台亿达精密工业有限公司,Z,90,XCX,2,43.4,M,汉,4191,3,01,FRIENDS,MATE,1,70,安徽省,CONSUME,01,,31.465311377220304,120.46176270148692,ANDROID,,0
XYF_CODE,10000,105,合肥市,无锡台亿达精密工业有限公司,Z,90,XCX,2,43.4,M,汉,4191,3,,FRIENDS,MATE,1,70,安徽省,CONSUME,,12,31.465311377220304,120.46176270148692,ANDROID,,0
RONG_CODE,100000,,邵阳市,百宝汇有限公司,,,APP,2,31.5,M,汉,6070,3,01,MATE,RELATIVES,1,70,湖南省,CONSUME,01,,23.472559,113.19927,ANDROID,,0
HXQB_CODE,100000,105,淮南市,上海爱秒车信息科技有限公司,Z,90,APP,4,26.1,M,汉,1756,3,01,FRIENDS,FATHER,2,70,安徽省,CONSUME,01,,31.421284,121.425252,ANDROID,,0
LXJ_CODE,100000,103,廊坊市,麗枫酒店,I,54,XCX,2,33.8,F,汉,4539,4,01,MATE,FATHER,1,70,河北省,CONSUME,01,,39.57299547575273,116.70995206704593,ANDROID,,1
RONG_CODE,100000,,长治市,咏巷炸鸡,,,APP,2,34.0,M,汉,4733,3,01,MATE,FRIENDS,1,87.917,山西省,CONSUME,01,,36.313585,112.873548,ANDROID,,0
AWJ_CODE,100000,,长治市,咏巷炸鸡,Z,90,APP,2,34.0,M,汉,4733,3,01,MATE,FRIENDS,1,87.917,山西省,CONSUME,01,,36.313585,112.873548,ANDROID,,0
LXJ_CODE,100000,,南宁市,乐瑞机电科技有限公司,Z,90,APP,2,41.1,M,壮,4296,2,01,MATE,CHILDREN,1,89.41382,广西壮族自治区,CONSUME,01,,23.107641,113.804116,ANDROID,,0
RONG_CODE,100000,,南宁市,南宁市富泰宏科技有限公司,,,APP,2,36.8,M,汉,4643,2,01,MOTHER,SIBLING,2,70,广西壮族自治区,CONSUME,01,,23.176433,107.714361,ANDROID,,0
AWJ_CODE,100000,102,广州市,广州惊喜文化发展有限公司,Z,90,APP,4,45.2,F,汉,3547,4,01,MATE,FRIENDS,1,70,广东省,CONSUME,01,,23.134958396055667,113.2347615257811,ANDROID,,0
AWJ_CODE,100000,102,张家口市,河北省张家口市宣化十中,C,24,XCX,4,38.9,F,汉,2629,2,01,PARENTS,FATHER,3,70,河北省,CONSUME,01,,40.615390082465275,115.055966796875,ANDROID,,0
AWJ_CODE,100000,102,南通市,海门华威人力资源有限公司,Z,90,XCX,4,31.3,M,汉,939,2,,MATE,FRIENDS,1,93.163,江苏省,CONSUME,01,,31.890292607259256,121.1803254383013,ANDROID,,0
AWJ_CODE,100000,,钦州市,广东省东莞市凤岗镇雷杰斯有限公司,Z,90,APP,2,23.0,M,汉,2688,2,01,SIBLING,SIBLING,2,95.51,广西壮族自治区,CONSUME,01,,22.723114484642907,114.1874391320064,ANDROID,,0
LXJ_CODE,100000,,钦州市,广东省东莞市凤岗镇雷杰斯有限公司,Z,90,APP,2,23.0,M,汉,2688,2,01,PARENTS,SIBLING,2,95.51,广西壮族自治区,CONSUME,01,,22.723114484642907,114.1874391320064,ANDROID,,0
JY_CODE,100000,,大理白族自治州,滇西水泥厂,C,24,XCX,2,30.0,M,白,6550,2,01,FATHER,FRIENDS,2,70,云南省,CONSUME,01,,25.694976942274305,100.3122669813368,ANDROID,,0
LXJ_CODE,100000,,临高县,符祖晶个人工作室,Z,90,APP,4,22.5,M,汉,2109,2,01,PARENTS,SIBLING,2,97.15,海南省,CONSUME,01,,19.82654396407638,109.67014575615778,ANDROID,,0
RONG_CODE,100000,,汕头市,深圳市建安劳务分包有限公司,,,APP,2,44.7,M,汉,3430,4,01,RELATIVES,OTHER,1,70,广东省,CONSUME,01,,23.280732498618677,116.61357340000667,ANDROID,,0
LXJ_CODE,100000,,汕头市,深圳市建安劳务分包有限公司,E,24,APP,2,44.7,M,汉,3430,4,01,PARENTS,OTHER,1,70,广东省,CONSUME,01,,23.280732498618677,116.61357340000667,ANDROID,,0
AWJ_CODE,100000,102,江门市,黄穗坚个人工作室,Z,90,APP,4,46.7,F,汉,84,2,01,MATE,FRIENDS,1,91.91082,广东省,CONSUME,01,,22.377504530702237,112.7240628535431,ANDROID,,0
LXJ_CODE,100000,,滨州市,兄弟情餐饮有限公司,Z,90,APP,2,33.0,F,汉,7196,2,01,MATE,SIBLING,1,89.16,山东省,CONSUME,01,,37.67774931098461,117.74789297799424,ANDROID,,0
HXQB_CODE,100000,,合肥市,托普思成长中心,Z,90,APP,3,24.9,F,汉,466,2,01,SIBLING,FRIENDS,1,76.088,安徽省,CONSUME,01,,31.196033,121.719414,ANDROID,,0
RONG_CODE,100000,102,内江市,江苏精研科技股份有限公司,,,APP,2,30.7,M,汉,17,2,01,MOTHER,COLLEAGUE,2,70,四川省,CONSUME,01,,31.781387,119.880021,ANDROID,,0
AWJ_CODE,100000,,重庆市,石潇个人工作室,Z,90,APP,3,23.5,M,汉,1043,2,01,FRIENDS,FRIENDS,2,95.51,重庆市,CONSUME,01,,29.419549666252505,105.63729111455337,ANDROID,,0
HXQB_CODE,100000,103,潮州市,兴万家厨卫,H,54,XCX,2,28.5,M,汉,6613,2,01,FATHER,SIBLING,2,85.258,广东省,CONSUME,01,,23.466807508203439,116.66949171531857,ANDROID,,0
AWJ_CODE,100000,,杭州市,杭州潜行健身管理有限公司,H,54,APP,4,47.3,M,汉,99999,3,01,FATHER,MOTHER,1,89.623,浙江省,CONSUME,01,,30.22596992488017,120.17913363557076,ANDROID,,0
JY_CODE,100000,102,泉州市,鑫得利便利店,H,54,XCX,4,31.8,F,壮,562,2,01,MATE,RELATIVES,1,70,福建省,CONSUME,01,,26.178434224309294,119.02506482270091,ANDROID,,0
AWJ_CODE,100000,102,泉州市,鑫得利便利店,H,54,XCX,4,31.8,F,壮,562,2,01,MATE,RELATIVES,1,70,福建省,CONSUME,01,,26.178434224309294,119.02506482270091,ANDROID,,0
RONG_CODE,100000,,娄底市,金健康诊所,,,APP,4,34.7,M,汉,4606,2,01,FRIENDS,FRIENDS,1,70,湖南省,CONSUME,01,,27.69931,112.001798,ANDROID,,0
RONG_CODE,100000,103,庆阳市,巴楚县阿拉格尔乡第一小学,,,APP,3,37.0,M,汉,5059,2,01,MATE,COLLEAGUE,1,70,甘肃省,CONSUME,01,,36.426178,107.969725,ANDROID,,0
HXQB_CODE,100000,102,眉山市,中国水利水电第七工程局有限公司,Z,90,XCX,4,26.3,M,汉,2579,3,01,OTHER,OTHER,2,78.776794,四川省,CONSUME,01,,22.561563760819678,114.1131344121566,ANDROID,,0
LXJ_CODE,100000,,朝阳市,中蓝电子,Z,90,APP,4,29.3,M,汉,7078,2,01,FATHER,SIBLING,2,96.66,辽宁省,CONSUME,01,,41.779123971579988,123.35174867307248,ANDROID,,0
RONG_CODE,100000,307,临沂市,临沂瑞泓绳网有限公司,,,APP,4,34.6,F,汉,6516,4,01,RELATIVES,FRIENDS,2,70,山东省,CONSUME,01,,35.10772,118.310285,ANDROID,,0
RONG_CODE,100000,,达州市,中国工商银行通川支行,,,APP,3,25.9,M,汉,2516,4,01,MOTHER,FRIENDS,2,80.109,四川省,CONSUME,01,,31.206929,107.466517,ANDROID,,0
RONG_CODE,100000,308,天津市,天津市东裕建筑工程有限公司,,,APP,3,37.4,M,汉,3474,3,01,MATE,SIBLING,1,82.673,天津市,CONSUME,01,,39.12282,117.273315,ANDROID,,0
LXJ_CODE,100000,,昭通市,上海耳序,Z,90,APP,2,22.8,M,回,2754,4,01,PARENTS,COLLEAGUE,2,94.29,云南省,CONSUME,01,,29.29640009166523,120.00215371819877,ANDROID,,0
AWJ_CODE,100000,,玉林市,湘羽绒服有限公司,Z,90,APP,2,32.0,M,汉,7006,2,01,FATHER,FRIENDS,2,70,广西壮族自治区,CONSUME,01,,22.350036,113.364345,ANDROID,,0
AWJ_CODE,100000,,廊坊市,李芃霖个人工作室,Z,90,APP,3,23.9,M,汉,2173,2,01,PARENTS,PARENTS,2,70,河北省,CONSUME,01,,39.93874170070755,116.46934837017924,ANDROID,,0
LXJ_CODE,100000,,廊坊市,李芃霖个人工作室,Z,90,APP,3,23.9,M,汉,2173,2,01,PARENTS,PARENTS,2,70,河北省,CONSUME,01,,39.93874170070755,116.46934837017924,ANDROID,,0
AWJ_CODE,100000,102,海口市,潘锦清补凉店,Z,90,APP,3,35.5,M,汉,5276,2,01,MATE,FRIENDS,1,70,海南省,CONSUME,01,,19.984227,110.349488,ANDROID,,0
HXQB_CODE,100000,105,常州市,常州旭欧橡塑制品有限,C,24,APP,4,41.7,M,汉,1577,4,01,PARENTS,MOTHER,1,70,江苏省,CONSUME,02,,31.730842,119.977205,ANDROID,,0
LXJ_CODE,100000,103,银川市,个体经营,Z,90,APP,2,47.5,M,汉,2329,2,01,FATHER,SIBLING,3,70,宁夏回族自治区,CONSUME,01,,38.556793,106.340498,ANDROID,false,0
RONG_CODE,100000,301,湛江市,跨越速运,,,XCX,3,32.0,M,汉,6088,2,01,SIBLING,SIBLING,2,87.191,广东省,CONSUME,01,,22.629925683816457,113.84656789139103,ANDROID,,0
RONG_CODE,100000,103,定西市,北京氏族年华文化传媒有限公司,,,APP,2,42.2,M,汉,2424,2,01,SIBLING,COLLEAGUE,1,70,甘肃省,CONSUME,01,,40.06989849480716,116.74650498517224,ANDROID,,0
RONG_CODE,100000,,赣州市,胡峰铭个人工作室,,,APP,2,23.9,M,汉,2574,2,01,FATHER,MOTHER,2,88.556,江西省,CONSUME,01,,25.691509,114.767731,ANDROID,,0
LXJ_CODE,100000,,巴中市,巴中京邦达物流有限公司,Z,90,APP,3,35.7,M,汉,5370,2,01,MATE,FATHER,1,100.0,四川省,CONSUME,01,,32.283477274021169,107.05247165576502,ANDROID,,0
RONG_CODE,100000,302,南京市,南京猿习信息科技有限公司,,,XCX,4,31.4,M,汉,7110,3,,FATHER,COLLEAGUE,2,92.717,江苏省,CONSUME,01,,31.988075384947785,118.72747984866173,ANDROID,,0
RONG_CODE,100000,,厦门市,起点物业有限公司,,,APP,3,47.7,F,汉,4586,4,01,MATE,FATHER,1,70,福建省,CONSUME,01,,23.119014485677084,113.29783637152778,ANDROID,,0
JY_CODE,100000,,厦门市,起点物业有限公司,L,17,APP,3,47.7,F,汉,4586,4,01,MATE,FATHER,1,70,福建省,CONSUME,01,,23.119014485677084,113.29783637152778,ANDROID,,0
RONG_CODE,100000,,安康市,唐城宾馆,,,APP,3,30.6,M,汉,5672,4,01,PARENTS,FRIENDS,2,70,陕西省,CONSUME,01,,32.791288476912459,108.67482802543712,ANDROID,,0
LXJ_CODE,100000,,安康市,唐城宾馆,H,54,APP,3,30.6,M,汉,5672,4,01,PARENTS,FRIENDS,2,70,陕西省,CONSUME,01,,32.791288476912459,108.67482802543712,ANDROID,false,0
RONG_CODE,100000,,达州市,刘怀美个人工作室,,,APP,2,46.7,F,汉,5731,2,01,MATE,FRIENDS,1,70,四川省,CONSUME,01,,22.75454345703125,114.95471625434028,ANDROID,,0
RONG_CODE,100000,,肇庆市,誉铭实业有限公司,,,APP,2,24.9,M,汉,1623,2,01,COLLEAGUE,OTHER,2,70,广东省,CONSUME,01,,22.79135,113.741935,ANDROID,,0
RONG_CODE,100000,301,邢台市,巨鹿川能天然气有限公司,,,APP,2,35.1,M,汉,5293,2,01,RELATIVES,FRIENDS,2,70,河北省,CONSUME,01,,37.182603,114.9684,ANDROID,,0
AWJ_CODE,100000,,九江市,美团共享单车,H,54,APP,2,27.1,M,汉,485,2,01,MATE,FATHER,1,70,江西省,CONSUME,01,,27.968336,120.762053,ANDROID,,0
RONG_CODE,100000,,秦皇岛市,北戴河国家湿地,,,APP,3,23.8,M,汉,1264,4,01,FATHER,MOTHER,2,70,河北省,CONSUME,01,,39.832322,119.487829,ANDROID,,0
