amount,bankCardInfo.bankCode,city,companyInfo.companyName,companyInfo.industry,companyInfo.occupation,customerSource,degree,idInfo.birthDate,idInfo.gender,idInfo.nation,idInfo.validityDate,income,jobFunctions,linkmanList.0.relationship,linkmanList.1.relationship,maritalStatus,pictureInfo.0.faceScore,province,purpose,resideFunctions,term,deviceInfo.gpsLatitude,deviceInfo.gpsLongitude,deviceInfo.osType,deviceInfo.isCrossDomain,label
10000,105,合肥市,无锡台亿达精密工业有限公司,Z,90,XCX,2,43.4,M,汉,4191,3,,FRIENDS,MATE,1,70,安徽省,CONSUME,,12,31.465311377220304,120.46176270148692,ANDROID,,0
10000,105,铜仁市,木黄镇人民政府,S,11,APP,3,43.8,M,土家,4947,2,,MATE,FRIENDS,1,90.922,贵州省,CONSUME,,12,28.093948937774959,108.72081653112231,ANDROID,,0
10000,105,上海市,上海东湖物业管理有限公司,Z,90,APP,4,34.0,M,汉,5214,2,,MATE,FRIENDS,1,70,上海市,CONSUME,,12,31.252199,121.587209,ANDROID,false,0
10000,102,苏州市,九一九烟酒店,C,24,APP,2,50.6,M,汉,2007,3,,PARENTS,FRIENDS,2,70,江苏省,CONSUME,,12,31.289372,120.662673,ANDROID,false,0
10000,102,自贡市,美的中央空调事业部,C,24,APP,2,32.6,M,汉,4932,2,,SIBLING,PARENTS,2,70,四川省,CONSUME,,12,26.6266753095209,106.676164120897,ANDROID,false,0
10000,105,成都市,成都骨科医院,Q,11,APP,4,35.9,F,汉,4215,2,,FATHER,SIBLING,1,89.885,四川省,CONSUME,,12,30.624432097450414,104.14798752759347,IOS,,0
10000,102,临沂市,山东省平邑县金星石材有限公司,C,24,APP,2,36.3,M,汉,4978,3,,MATE,MOTHER,1,70,山东省,CONSUME,,12,35.57324327256944,117.64732476128472,ANDROID,false,0
10000,104,衢州市,龙游伊利乳业有限责任公司,C,24,APP,2,36.2,M,汉,6077,2,,PARENTS,MATE,2,88.916,浙江省,CONSUME,,12,29.142190883401886,119.17069233079953,ANDROID,false,0
10000,,来宾市,广西忻城县城关镇慧思艺术培训有限公司,R,17,XCX,3,33.9,F,壮,5661,3,,MOTHER,SIBLING,1,70,广西壮族自治区,CONSUME,,12,24.0619510183433,108.67686144457963,ANDROID,,1
10000,103,绥化市,李明辉个人工作室,Z,90,XCX,3,31.7,M,汉,6102,2,,MATE,FRIENDS,1,76.05913,黑龙江省,CONSUME,,12,48.05013856552321,126.25899694117523,ANDROID,,0
10000,,厦门市,惠兰床上用品,Z,90,APP,2,56.7,F,汉,511,4,,MATE,SIBLING,1,70,福建省,CONSUME,,12,24.527279894783179,117.90237126506534,ANDROID,,0
10000,105,菏泽市,西安仁捷房地产营销策划有限公司,K,17,APP,3,36.9,M,汉,4563,3,,MATE,COLLEAGUE,1,70,山东省,CONSUME,,12,34.22388046844483,108.87784627017222,ANDROID,false,0
10000,105,昆明市,家有儿女母婴店,H,54,XCX,2,28.5,F,彝,1149,4,,MATE,SIBLING,1,70,云南省,CONSUME,,12,25.033750530745118,102.66660320275229,ANDROID,,1
10000,403,哈尔滨市,魏国波个人工作室,Z,90,XCX,2,36.6,M,汉,6105,4,,FATHER,COLLEAGUE,1,70,黑龙江省,CONSUME,,12,45.381345513292,126.31710680497642,ANDROID,,0
10000,403,菏泽市,侯爱巧个人工作室,Z,90,APP,2,36.1,F,汉,4154,4,,MATE,FATHER,2,70,山东省,CONSUME,,12,36.43273726160535,120.42685188292012,ANDROID,false,0
10000,104,玉林市,保利物业服务股份有限公司,L,17,APP,2,33.9,M,汉,4704,2,,PARENTS,FRIENDS,1,70,广西壮族自治区,CONSUME,,12,23.1024588623674,113.38951724724125,ANDROID,false,0
10000,105,哈尔滨市,哈尔滨迅捷科技公司,G,13,APP,4,39.2,M,汉,4276,2,,MOTHER,FRIENDS,2,70,黑龙江省,CONSUME,,12,45.73919825209304,126.68712955966339,ANDROID,false,1
10000,103,淮南市,胡敏个人工作室,Z,90,XCX,2,44.8,F,汉,1996,4,,MATE,FATHER,1,89.635,安徽省,CONSUME,,12,32.62868558059477,116.6587164115617,ANDROID,,0
10000,102,漳州市,吴俊鑫个人工作室,Z,90,XCX,3,37.2,M,汉,3705,4,,MATE,SIBLING,1,92.755,福建省,CONSUME,,12,24.49820643803179,117.68199071590148,IOS,,1
10000,103,宿迁市,孙杰鞋业有限公司,H,54,APP,3,31.4,M,汉,1113,3,,MATE,FRIENDS,1,70,江苏省,CONSUME,,12,33.441229,118.213002,ANDROID,false,0
10000,,徐州市,许伟个人工作室,Z,90,APP,2,36.7,M,汉,5570,4,,SIBLING,MATE,1,70,江苏省,CONSUME,,12,34.286999077980997,117.09276803939906,ANDROID,,0
10000,102,池州市,安徽梅龙建设集团有限公司东至分公司,E,24,APP,3,37.7,M,汉,4542,2,,MATE,FRIENDS,1,70,安徽省,CONSUME,,12,30.105247,117.020816,ANDROID,false,1
10000,104,沈阳市,闫国玮个人工作室,Z,90,APP,4,29.8,M,汉,1102,4,,PARENTS,FRIENDS,2,70,辽宁省,CONSUME,,12,34.14744004991319,108.8982706705729,ANDROID,false,1
10000,,泰州市,泰州市茂平化工机械有限公司,Z,90,APP,2,57.1,M,汉,99999,4,,MATE,RELATIVES,1,70,江苏省,CONSUME,,12,32.523069248908388,120.14077391129288,ANDROID,,0
10000,,临汾市,李志奇个人工作室,Z,90,APP,2,27.0,M,汉,1253,3,,MATE,FRIENDS,1,70,山西省,CONSUME,,12,37.806457,112.514386,ANDROID,false,0
10000,105,伊春市,杭州凤玖科技有限公司,Z,90,APP,4,36.9,F,汉,4024,4,,PARENTS,FRIENDS,3,70,黑龙江省,CONSUME,,12,30.33084,120.322884,ANDROID,false,0
10000,,台州市,蓬街镇派出所,Z,90,APP,3,28.2,M,汉,6518,4,,PARENTS,COLLEAGUE,2,70,浙江省,CONSUME,,12,28.556834635034084,121.4929046925192,ANDROID,,0
10000,308,宿州市,慈溪市鑫乐装饰工程有限公司,Z,90,XCX,2,35.6,M,汉,7114,3,,PARENTS,FRIENDS,2,95.072,安徽省,CONSUME,,12,31.240613602632889,121.49374072517336,ANDROID,,0
10000,102,玉林市,土家风味菜馆,Z,90,APP,2,30.6,M,汉,1844,2,,FRIENDS,FATHER,2,85.181,广西壮族自治区,CONSUME,,12,34.67893875590299,113.98927610939981,ANDROID,false,0
10000,105,榆林市,茉莉花开音乐餐厅,I,54,XCX,2,33.9,F,汉,4465,4,,MATE,SIBLING,1,70,陕西省,CONSUME,,12,37.58132335313659,107.5993202164641,ANDROID,,0
10000,105,上海市,上海浩泽诺瑞空气净化设备有限公司,C,24,XCX,3,43.0,M,汉,3587,4,,SIBLING,FATHER,1,70,上海市,CONSUME,,12,31.238869754008669,121.62291606147213,ANDROID,,0
10000,105,锦州市,个体工商户,Z,90,APP,3,39.0,M,满,5325,3,,MOTHER,FRIENDS,2,86.97803,辽宁省,CONSUME,,12,34.187242895552277,108.95660971369819,ANDROID,false,1
