partner_code,amount,bankCardInfo.bankCode,city,companyInfo.companyName,companyInfo.industry,companyInfo.occupation,customerSource,degree,idInfo.birthDate,idInfo.gender,idInfo.nation,idInfo.validityDate,income,jobFunctions,linkmanList.0.relationship,linkmanList.1.relationship,maritalStatus,pictureInfo.0.faceScore,province,purpose,resideFunctions,term,deviceInfo.gpsLatitude,deviceInfo.gpsLongitude,deviceInfo.osType,deviceInfo.isCrossDomain,deviceInfo.applyPos,label
JY_CODE,100000,105,广州市,梁卉艳个人工作室,Z,90,APP,3.0,34.3,F,汉,4978.0,2.0,01,MATE,SIBLING,1,89.29971,广东省,CONSUME,01,,23.283006379820795,113.76317284575339,IOS,,广东省广州市增城区荔城街道G220(广汕路),0
YXM_CODE,,,信阳市,,,,,,,,,,,,,,,,河南省,,,,,,,,,0
AWJ_CODE,100000,,上饶市,杭州西湖桔子酒店,Z,90,XCX,2.0,46.9,M,汉,3412.0,4.0,01,MATE,FRIENDS,,70.0,江西省,CONSUME,01,,29.53704759625309,116.86625497207783,ANDROID,,江西省上饶市鄱阳县侯家岗乡,0
HXQB_CODE,100000,104,无锡市,新起点车行,H,54,APP,4.0,36.2,F,汉,3933.0,4.0,01,MATE,MOTHER,1,70.0,江苏省,CONSUME,01,,31.308697732943477,119.67042254584448,ANDROID,,江苏省无锡市宜兴市张渚镇,0
AWJ_CODE,100000,308,河源市,货运代理,C,24,APP,2.0,47.8,M,汉,96.0,2.0,01,MATE,FRIENDS,1,80.0,广东省,CONSUME,02,,22.686683103912725,113.95688242402153,ANDROID,,广东省深圳市宝安区石岩街道宝石东路128号,0
LXJ_CODE,100000,105,洛阳市,同明眼科,Z,90,APP,3.0,25.1,F,汉,378.0,2.0,01,PARENTS,FRIENDS,2,70.0,河南省,CONSUME,01,,33.448571,114.885185,ANDROID,false,河南省周口市项城市水寨街道商城路,0
AWJ_CODE,100000,,杭州市,杭华油墨股份有限公司,Z,90,XCX,3.0,42.0,M,汉,2165.0,4.0,01,RELATIVES,FRIENDS,1,70.0,浙江省,CONSUME,01,,30.28323116766479,120.3449889785718,IOS,,浙江省杭州市钱塘区白杨街道18号大街,0
HXQB_CODE,100000,103,乐山市,付春容个人工作室,H,54,APP,2.0,54.5,F,汉,3864.0,4.0,01,FRIENDS,FRIENDS,1,70.0,四川省,CONSUME,02,,29.571729663129,103.763183594737,ANDROID,,四川省乐山市市中区海棠街道下观音巷,0
AWJ_CODE,100000,103,石家庄市,菜鸟速递,Z,90,APP,3.0,37.0,M,汉,6389.0,4.0,01,RELATIVES,RELATIVES,1,70.0,河北省,CONSUME,01,,39.549781,116.812655,ANDROID,,天津市武清区大王古庄镇溢元道,0
AWJ_CODE,100000,104,东莞市,东莞市新格涂料有限公司,C,24,XCX,4.0,30.6,F,汉,1353.0,3.0,01,MOTHER,FRIENDS,2,81.532,广东省,CONSUME,01,,22.914644206580204,113.98086294316077,ANDROID,,广东省东莞市大朗镇信易路9,0
LXJ_CODE,100000,,长治市,山西达利食品有限公司,Z,90,APP,3.0,40.5,M,汉,4541.0,2.0,01,MATE,COLLEAGUE,1,70.0,山西省,CONSUME,01,,36.20073989671801,113.09408110571677,ANDROID,false,山西省长治市潞州区常青街道紫金西街233号,0
HXQB_CODE,100000,102,上海市,南京新与力文化传播有限公司,R,17,APP,4.0,35.6,M,汉,4340.0,4.0,,MATE,COLLEAGUE,1,79.308,上海市,CONSUME,01,,31.182603455087393,121.55975283208996,ANDROID,,上海市浦东新区北蔡镇新陈路323号,0
LXJ_CODE,100000,,漳州市,音乐岛酒店,I,54,XCX,2.0,29.5,M,汉,6841.0,2.0,,PARENTS,SIBLING,2,86.042,福建省,CONSUME,01,,24.498942309624848,117.679057634158028,ANDROID,,福建省漳州市龙文区步文街道湖滨路,0
YXM_CODE,,,资阳市,,,,,,,,,,,,,,,,四川省,,,,,,,,,0
LXJ_CODE,100000,103,茂名市,宁诗俏个人工作室,Z,90,XCX,2.0,31.1,F,汉,5601.0,4.0,01,MATE,FATHER,1,89.738,广东省,CONSUME,01,,22.190280952165556,110.7372210422842,ANDROID,,广东省茂名市高州市石板镇,0
AWJ_CODE,100000,,清远市,佛山兆热工业炉科技有限公司,G,13,APP,2.0,42.6,M,汉,3141.0,2.0,,MATE,RELATIVES,1,70.0,广东省,CONSUME,04,,23.314073,112.978313,ANDROID,,广东省佛山市三水区乐平镇,0
AWJ_CODE,100000,307,本溪市,聚鑫源生鲜超市,H,54,XCX,3.0,33.6,M,满,852.0,2.0,,MATE,SIBLING,2,70.0,辽宁省,CONSUME,01,,41.29296938579614,124.13756509243498,ANDROID,,辽宁省本溪市本溪满族自治县小市镇,0
