amount,bankCardInfo.bankCode,city,companyInfo.companyName,companyInfo.industry,companyInfo.occupation,customerSource,degree,idInfo.birthDate,idInfo.gender,idInfo.nation,idInfo.validityDate,income,jobFunctions,linkmanList.0.relationship,linkmanList.1.relationship,maritalStatus,pictureInfo.0.faceScore,province,purpose,resideFunctions,term,deviceInfo.gpsLatitude,deviceInfo.gpsLongitude,deviceInfo.osType,deviceInfo.isCrossDomain,deviceInfo.applyPos,label
10000,310,宁波市,常在游戏工作室,Z,90,APP,3,28.4,F,汉,6576,4,,PARENTS,FRIENDS,2,71.262,浙江省,CONSUME,,12,29.943109297156388,121.74866568533132,IOS,,浙江省宁波市北仑区戚家山街道,1
10000,102,岳阳市,好又多超市,H,54,XCX,2,39.2,F,汉,4445,4,,FATHER,CHILDREN,1,70.0,湖南省,CONSUME,,12,23.083923386033566,113.96894110275159,ANDROID,,广东省东莞市石排镇福隆路,1
10000,,商洛市,山阳县中医医院,Z,90,APP,4,27.0,M,汉,7065,2,,PARENTS,FRIENDS,2,90.463,陕西省,CONSUME,,12,33.532051,109.885432,ANDROID,,陕西省商洛市山阳县城关街道育才路,0
10000,103,湘西土家族苗族自治州,吉首市土地开发整理中心,S,11,APP,4,46.5,F,土家,434,2,,MATE,RELATIVES,1,95.072,湖南省,CONSUME,,12,28.254484968190569,109.70110105194023,ANDROID,false,湖南省湘西土家族苗族自治州吉首市乾州街道建新路,0
10000,105,济南市,匡山蔬菜市场,S,11,XCX,2,33.2,M,汉,200,3,,FRIENDS,MATE,1,70.0,山东省,CONSUME,,12,36.678305,116.904874,ANDROID,,山东省济南市槐荫区段店镇腊山河东路,1
10000,103,亳州市,南京陆云光图文设计店,R,17,APP,2,33.3,M,汉,6744,4,,PARENTS,FRIENDS,1,70.0,安徽省,CONSUME,,12,32.08023157537194,118.70334019538814,ANDROID,,江苏省南京市浦口区泰山街道,0
10000,,黄石市,谭海明个人工作室,Z,90,APP,2,44.8,M,汉,1270,2,,PARENTS,FRIENDS,2,70.0,湖北省,CONSUME,,12,29.864353654469548,115.2480595363583,ANDROID,,湖北省黄石市阳新县兴国镇,0
10000,,承德市,承德应用技术职业学院,Z,90,XCX,4,38.0,M,汉,3972,2,,MATE,FATHER,1,70.0,河北省,CONSUME,,12,40.972642,117.921691,ANDROID,,河北省承德市双桥区石洞子沟街道温家沟路,1
10000,105,孝感市,民众土菜馆,I,54,APP,2,39.7,M,汉,5568,4,,MATE,FATHER,1,70.0,湖北省,CONSUME,,12,31.21769721622926,96.60843771857707,ANDROID,,西藏自治区昌都市类乌齐县桑多镇,0
10000,,河源市,河源市源城区东江新区星启航教育机构,P,13,XCX,2,41.3,F,汉,4052,2,,FATHER,FATHER,1,70.0,广东省,CONSUME,,12,23.72522,114.721745,IOS,,广东省河源市源城区源南镇Y284,1
10000,103,宜昌市,湖北唯美装饰,E,24,APP,4,38.5,M,汉,3744,3,,MATE,MATE,1,70.0,湖北省,CONSUME,,12,30.165005376065115,111.08959947506576,ANDROID,false,湖北省宜昌市五峰土家族自治县渔洋关镇,0
10000,103,福州市,大雅礼成文化发展有限公司,R,17,APP,2,46.7,M,汉,4840,3,,PARENTS,FRIENDS,3,70.0,福建省,CONSUME,,12,26.017605594471758,119.36054812095459,ANDROID,false,福建省福州市仓山区城门镇S1521(秀宅互通),0
10000,102,南京市,中兴通讯股份有限公司,G,13,XCX,4,36.7,M,汉,3715,3,,PARENTS,FRIENDS,1,70.0,江苏省,CONSUME,,12,31.997858805465648,118.78544536405718,ANDROID,,江苏省南京市雨花台区雨花街道雨花东路,0
10000,105,济南市,山东省地质测绘院,M,11,APP,4,42.7,M,汉,4008,4,,MATE,COLLEAGUE,1,70.0,山东省,CONSUME,,12,36.66363056952953,117.08519825714483,ANDROID,false,山东省济南市历下区姚家街道解放东路45号,0
10000,102,菏泽市,青岛锦川服饰,Z,90,XCX,2,33.9,M,汉,6470,2,,FATHER,FRIENDS,2,70.0,山东省,CONSUME,,12,36.238246925809,120.26240540672,ANDROID,,山东省青岛市城阳区红岛街道纵三北路,0
