partner_code,amount,bankCardInfo.bankCode,city,companyInfo.companyName,companyInfo.industry,companyInfo.occupation,customerSource,degree,idInfo.birthDate,idInfo.gender,idInfo.nation,idInfo.validityDate,income,jobFunctions,linkmanList.0.relationship,linkmanList.1.relationship,maritalStatus,pictureInfo.0.faceScore,province,purpose,resideFunctions,term,deviceInfo.gpsLatitude,deviceInfo.gpsLongitude,deviceInfo.osType,deviceInfo.isCrossDomain,label
AWJ_CODE,100000,,徐州市,上海锦江花园酒店,I,54,APP,3.0,23.9,M,汉,2093.0,4.0,01,FATHER,RELATIVES,2,70,江苏省,CONSUME,01,,31.22005,121.459567,ANDROID,,0
LXJ_CODE,100000,,毕节市,邓凌嫣个人工作室,Z,90,APP,2.0,23.1,F,,2640.0,2.0,01,PARENTS,RELATIVES,1,70,贵州省,CONSUME,01,,26.769565481358688,105.39708792090477,ANDROID,,0
LXJ_CODE,100000,304,河源市,深圳市鼎冠假牙制作有限公司,R,17,XCX,3.0,35.3,M,汉,3951.0,4.0,01,FATHER,RELATIVES,2,89.947,广东省,CONSUME,01,,22.723110002689656,114.10916107480135,ANDROID,,0
LXJ_CODE,100000,,牡丹江市,七猫小说网,Z,90,APP,2.0,32.6,F,满,6073.0,2.0,01,MOTHER,SIBLING,2,91.881,黑龙江省,CONSUME,01,,45.286839,130.277484,ANDROID,false,0
LXJ_CODE,100000,102,孝感市,南通建筑水电工程,E,24,APP,2.0,50.2,M,汉,5491.0,3.0,01,PARENTS,RELATIVES,1,70,湖北省,CONSUME,01,,31.201649941413494,121.50730728248633,ANDROID,,0
AWJ_CODE,100000,103,泉州市,厦门道杰建筑设计有限公司,E,24,APP,2.0,40.8,M,汉,3848.0,4.0,01,MATE,FRIENDS,1,70,福建省,CONSUME,01,,24.616885546300048,118.6289398261698,ANDROID,,0
AWJ_CODE,100000,,西安市,万达广场,Z,90,APP,2.0,38.1,F,汉,6723.0,2.0,01,FATHER,MATE,1,70,陕西省,CONSUME,01,,34.279576,108.935318,ANDROID,,0
LXJ_CODE,100000,,西安市,万达广场,Z,90,APP,2.0,38.1,F,汉,6723.0,2.0,01,FATHER,MATE,1,87.33243,陕西省,CONSUME,01,,34.279576,108.935318,ANDROID,false,0
YXM_CODE,,,仙桃市,,,,,,,,,,,,,,,,湖北省,,,,,,,,0
YXM_CODE,,,镇江市,,,,,,,,,,,,,,,,江苏省,,,,,,,,0
YXM_CODE,,,东莞市,,,,,,,,,,,,,,,,广东省,,,,,,,,0
AWJ_CODE,100000,103,台州市,维影文化艺术有限公司,R,17,XCX,3.0,33.9,F,汉,144.0,4.0,,RELATIVES,FRIENDS,2,85.0,浙江省,CONSUME,01,,28.897980907884834,121.08250874047792,ANDROID,,0
LXJ_CODE,100000,403,黔西南布依族苗族自治州,博乾眼镜,H,54,APP,2.0,32.2,M,汉,6684.0,2.0,01,FATHER,SIBLING,2,70,贵州省,CONSUME,01,,28.753154,121.496596,ANDROID,false,0
LXJ_CODE,100000,105,大理白族自治州,中国铝业股份有限公司兰州分公司,C,24,XCX,4.0,29.2,M,汉,471.0,4.0,01,MATE,FRIENDS,2,70,云南省,CONSUME,01,,25.486549715585917,100.5628895642309,ANDROID,,0
HXQB_CODE,100000,105,威海市,威海经济技术开发区沁苑家居生活馆,Z,90,XCX,4.0,33.0,F,汉,4833.0,2.0,,FATHER,FATHER,1,94.18,山东省,CONSUME,01,,37.410115831163196,122.1522398546007,ANDROID,,0
YXM_CODE,,,百色市,,,,,,,,,,,,,,,,广西壮族自治区,,,,,,,,0
YXM_CODE,,,保山市,,,,,,,,,,,,,,,,云南省,,,,,,,,0
AWJ_CODE,100000,,保山市,深圳国显有限公司,Z,90,APP,3.0,35.9,M,布朗,4179.0,2.0,01,COLLEAGUE,COLLEAGUE,2,70,云南省,CONSUME,01,,24.436127,99.090869,ANDROID,,0
LXJ_CODE,100000,102,大同市,大同市华丰超市,Z,90,APP,2.0,38.1,M,汉,5050.0,3.0,01,FATHER,MATE,1,70,山西省,CONSUME,01,,40.12107,113.283538,ANDROID,false,0
YXM_CODE,,,汕头市,,,,,,,,,,,,,,,,广东省,,,,,,,,0
YXM_CODE,,,常州市,,,,,,,,,,,,,,,,江苏省,,,,,,,,0
AWJ_CODE,100000,105,丹东市,北京市中医院,Q,11,XCX,4.0,23.0,F,汉,2617.0,2.0,01,MATE,RELATIVES,2,85.379,辽宁省,CONSUME,01,,22.137626646527388,113.35989201567442,IOS,,0
YXM_CODE,,,揭阳市,,,,,,,,,,,,,,,,广东省,,,,,,,,0
YXM_CODE,,,聊城市,,,,,,,,,,,,,,,,山东省,,,,,,,,0
LXJ_CODE,100000,102,广州市,白云区第二人民医院,Z,90,APP,4.0,32.7,F,汉,5320.0,2.0,01,MOTHER,COLLEAGUE,1,88.06639,广东省,CONSUME,01,,23.370403,113.195362,ANDROID,false,0
YXM_CODE,,,唐山市,,,,,,,,,,,,,,,,河北省,,,,,,,,0
LXJ_CODE,100000,103,安阳市,够地稻小烧饼餐饮,F,17,APP,2.0,25.8,M,汉,760.0,2.0,01,PARENTS,FRIENDS,2,85.47122,河南省,CONSUME,02,,36.054159,114.586903,ANDROID,false,0
AWJ_CODE,100000,102,济南市,王白中心幼儿园,P,13,APP,4.0,27.4,M,汉,1050.0,4.0,01,MOTHER,FRIENDS,2,70,山东省,CONSUME,01,,36.697995,117.507996,ANDROID,,1
LXJ_CODE,100000,105,玉林市,东莞市台正精密电子有限公司,G,13,APP,3.0,35.7,M,汉,4497.0,3.0,,FATHER,FRIENDS,1,70,广西壮族自治区,CONSUME,02,,22.794199,114.053435,ANDROID,false,0
YXM_CODE,,,株洲市,,,,,,,,,,,,,,,,湖南省,,,,,,,,0
LXJ_CODE,100000,105,临汾市,汾西新希望六和食品有限公司,C,24,XCX,3.0,37.1,M,汉,4084.0,3.0,01,FATHER,FATHER,1,70,山西省,CONSUME,01,,36.57036376953125,111.71924235026042,ANDROID,,0
AWJ_CODE,100000,102,郑州市,金尊娱乐,R,17,APP,2.0,32.1,F,汉,5306.0,4.0,01,FATHER,FRIENDS,1,70,河南省,CONSUME,01,,31.259164777299657,121.59742488235807,ANDROID,,0
LXJ_CODE,100000,103,赣州市,国群美颜店,H,54,XCX,2.0,27.5,M,汉,858.0,3.0,01,PARENTS,FRIENDS,1,70,江西省,CONSUME,02,,23.080474446614584,113.5158865017361,ANDROID,false,0
YXM_CODE,,,咸宁市,,,,,,,,,,,,,,,,湖北省,,,,,,,,1
HXQB_CODE,100000,102,酒泉市,甘肃农垦集团,H,54,APP,4.0,27.4,M,汉,299.0,4.0,01,FATHER,SIBLING,1,91.68,甘肃省,CONSUME,01,,40.295344198031987,97.0667669792849,IOS,,0
AWJ_CODE,100000,104,荆门市,武汉梦竞电竞中心,Z,90,APP,3.0,27.4,M,汉,359.0,4.0,01,FRIENDS,RELATIVES,2,70,湖北省,CONSUME,01,,22.630913,114.175695,ANDROID,,0
YXM_CODE,,,肇庆市,,,,,,,,,,,,,,,,广东省,,,,,,,,0
LXJ_CODE,100000,,滨州市,天津安踏体育公司,Z,90,XCX,2.0,29.4,F,汉,6821.0,4.0,01,MATE,FRIENDS,1,70,山东省,CONSUME,01,,38.9660083668175,117.41447283160965,ANDROID,,0
