amount,bankCardInfo.bankCode,city,companyInfo.companyName,companyInfo.industry,companyInfo.occupation,customerSource,degree,idInfo.birthDate,idInfo.gender,idInfo.nation,idInfo.validityDate,income,jobFunctions,linkmanList.0.relationship,linkmanList.1.relationship,maritalStatus,pictureInfo.0.faceScore,province,purpose,resideFunctions,term,deviceInfo.gpsLatitude,deviceInfo.gpsLongitude,deviceInfo.osType,deviceInfo.isCrossDomain,label
,,汉中市,,,,,,,,,,,,,,,,陕西省,,,,,,,,0
,,广安市,,,,,,,,,,,,,,,,四川省,,,,,,,,0
,,商丘市,,,,,,,,,,,,,,,,河南省,,,,,,,,0
,,温州市,,,,,,,,,,,,,,,,浙江省,,,,,,,,0
,,淄博市,,,,,,,,,,,,,,,,山东省,,,,,,,,0
,,抚顺市,,,,,,,,,,,,,,,,辽宁省,,,,,,,,0
,,郑州市,,,,,,,,,,,,,,,,河南省,,,,,,,,0
,,咸阳市,,,,,,,,,,,,,,,,陕西省,,,,,,,,0
,,葫芦岛市,,,,,,,,,,,,,,,,辽宁省,,,,,,,,0
,,亳州市,,,,,,,,,,,,,,,,安徽省,,,,,,,,0
,,潍坊市,,,,,,,,,,,,,,,,山东省,,,,,,,,0
,,北京市,,,,,,,,,,,,,,,,北京市,,,,,,,,0
,,昆明市,,,,,,,,,,,,,,,,云南省,,,,,,,,0
,,凉山彝族自治州,,,,,,,,,,,,,,,,四川省,,,,,,,,0
,,楚雄彝族自治州,,,,,,,,,,,,,,,,云南省,,,,,,,,0
,,陇南市,,,,,,,,,,,,,,,,甘肃省,,,,,,,,0
,,唐山市,,,,,,,,,,,,,,,,河北省,,,,,,,,0
,,平顶山市,,,,,,,,,,,,,,,,河南省,,,,,,,,0
,,宜宾市,,,,,,,,,,,,,,,,四川省,,,,,,,,0
,,天水市,,,,,,,,,,,,,,,,甘肃省,,,,,,,,0
,,福州市,,,,,,,,,,,,,,,,福建省,,,,,,,,0
,,衡阳市,,,,,,,,,,,,,,,,湖南省,,,,,,,,0
,,岳阳市,,,,,,,,,,,,,,,,湖南省,,,,,,,,0
,,周口市,,,,,,,,,,,,,,,,河南省,,,,,,,,0
,,六盘水市,,,,,,,,,,,,,,,,贵州省,,,,,,,,0
,,内江市,,,,,,,,,,,,,,,,四川省,,,,,,,,0
,,昭通市,,,,,,,,,,,,,,,,云南省,,,,,,,,0
,,珠海市,,,,,,,,,,,,,,,,广东省,,,,,,,,0
,,平凉市,,,,,,,,,,,,,,,,甘肃省,,,,,,,,0
,,邯郸市,,,,,,,,,,,,,,,,河北省,,,,,,,,0
,,孝感市,,,,,,,,,,,,,,,,湖北省,,,,,,,,0
,,齐齐哈尔市,,,,,,,,,,,,,,,,黑龙江省,,,,,,,,0
,,汕头市,,,,,,,,,,,,,,,,广东省,,,,,,,,0
,,松原市,,,,,,,,,,,,,,,,吉林省,,,,,,,,0
,,烟台市,,,,,,,,,,,,,,,,山东省,,,,,,,,0
,,枣庄市,,,,,,,,,,,,,,,,山东省,,,,,,,,0
,,高州市,,,,,,,,,,,,,,,,广东省,,,,,,,,0
,,聊城市,,,,,,,,,,,,,,,,山东省,,,,,,,,0
,,扬州市,,,,,,,,,,,,,,,,江苏省,,,,,,,,0
,,七台河市,,,,,,,,,,,,,,,,黑龙江省,,,,,,,,0
,,邵阳市,,,,,,,,,,,,,,,,湖南省,,,,,,,,0
,,绍兴市,,,,,,,,,,,,,,,,浙江省,,,,,,,,0
,,荆州市,,,,,,,,,,,,,,,,湖北省,,,,,,,,0
,,天津市,,,,,,,,,,,,,,,,天津市,,,,,,,,0
,,淄博市,,,,,,,,,,,,,,,,山东省,,,,,,,,0
,,益阳市,,,,,,,,,,,,,,,,湖南省,,,,,,,,0
,,汉中市,,,,,,,,,,,,,,,,陕西省,,,,,,,,0
,,昆明市,,,,,,,,,,,,,,,,云南省,,,,,,,,0
,,吉安市,,,,,,,,,,,,,,,,江西省,,,,,,,,0
,,白银市,,,,,,,,,,,,,,,,甘肃省,,,,,,,,0
,,宜昌市,,,,,,,,,,,,,,,,湖北省,,,,,,,,0
,,梅州市,,,,,,,,,,,,,,,,广东省,,,,,,,,0
,,昌邑市,,,,,,,,,,,,,,,,山东省,,,,,,,,1
,,宣城市,,,,,,,,,,,,,,,,安徽省,,,,,,,,0
,,宿迁市,,,,,,,,,,,,,,,,江苏省,,,,,,,,0
,,泰安市,,,,,,,,,,,,,,,,山东省,,,,,,,,0
,,漳州市,,,,,,,,,,,,,,,,福建省,,,,,,,,0
,,武汉市,,,,,,,,,,,,,,,,湖北省,,,,,,,,0
,,红河哈尼族彝族自治州,,,,,,,,,,,,,,,,云南省,,,,,,,,0
