amount,bankCardInfo.bankCode,city,companyInfo.companyName,companyInfo.industry,companyInfo.occupation,customerSource,degree,idInfo.birthDate,idInfo.gender,idInfo.nation,idInfo.validityDate,income,jobFunctions,linkmanList.0.relationship,linkmanList.1.relationship,maritalStatus,pictureInfo.0.faceScore,province,purpose,resideFunctions,term,deviceInfo.gpsLatitude,deviceInfo.gpsLongitude,deviceInfo.osType,deviceInfo.isCrossDomain,deviceInfo.applyPos,label
100000,,扬州市,中通服咨询设计院有限公司扬州分公司,Z,90,APP,4,28.0,M,汉,6804,2,01,FRIENDS,PARENTS,1,70.0,江苏省,CONSUME,01,,32.435198731769308,119.47928090511498,ANDROID,,江苏省扬州市邗江区城北街道,0
100000,403,普洱市,香牌鞋专卖店,H,54,APP,2,36.2,F,彝,4201,4,01,FATHER,RELATIVES,2,93.675,云南省,CONSUME,01,,24.012721000949108,101.11297879736294,ANDROID,,云南省普洱市镇沅彝族哈尼族拉祜族自治县恩乐镇,0
100000,305,杭州市,上海帕米尔信息科技有限公司,G,13,XCX,4,29.3,F,汉,7162,3,01,FATHER,SIBLING,2,84.015,浙江省,CONSUME,01,,29.901105565372427,119.42167664340374,ANDROID,,浙江省杭州市桐庐县分水镇Y706(天民线),0
100000,102,徐州市,中国人寿保险股份有限公司,J,13,APP,3,39.3,M,汉,5985,4,,MATE,PARENTS,1,85.971,江苏省,CONSUME,01,,39.866601,116.529189,ANDROID,,北京市朝阳区王四营(地区)乡G1辅路,0
100000,,晋中市,山西新金诺科技有限公司,G,13,APP,3,29.9,F,汉,5973,2,01,MATE,SIBLING,1,70.0,山西省,CONSUME,01,,37.895109,112.605024,ANDROID,,山西省太原市杏花岭区杨家峪街道东峰路,0
100000,103,保定市,桑烁个人工作室,Z,90,APP,2,26.9,M,汉,746,4,01,CHILDREN,COLLEAGUE,2,95.532,河北省,CONSUME,01,,39.946219,116.804404,ANDROID,,河北省廊坊市三河市迎宾北路街道行宫西大街,0
100000,,北京市,叠叠西餐厅,Z,90,XCX,3,38.1,M,汉,3060,3,01,FRIENDS,MOTHER,2,70.0,北京市,CONSUME,01,,34.25269939847327,108.89197026928037,ANDROID,,陕西省西安市莲湖区桃园路街道丰庆路292号,0
100000,105,常州市,山水宾馆,H,54,XCX,2,34.0,F,汉,5104,4,01,PARENTS,FRIENDS,1,70.0,江苏省,CONSUME,01,,31.768010046640656,119.56365411136285,ANDROID,,江苏省常州市金坛区西城街道西城路,0
100000,103,安庆市,合肥义兴房产经纪有限公司,O,17,XCX,3,28.7,M,汉,1181,3,,FATHER,COLLEAGUE,2,76.20071,安徽省,CONSUME,01,,32.9117367945166,115.84088674955193,ANDROID,,安徽省阜阳市颍东区河东街道涡阳南路辅路,0
100000,403,平凉市,甘肃正通项目管理咨询有限公司,L,17,APP,4,34.6,M,汉,4470,4,01,PARENTS,FATHER,1,70.0,甘肃省,CONSUME,01,,35.572435632124228,103.18886703847807,ANDROID,,甘肃省临夏回族自治州临夏市枹罕镇幸福路,0
100000,,淄博市,常家镇人民政府,S,11,APP,3,44.2,M,汉,4677,2,01,FATHER,MATE,1,85.063,山东省,CONSUME,02,,37.169471745203,117.825828557347,ANDROID,,山东省淄博市高青县田镇街道黄河路辅路,0
100000,105,烟台市,海阳市丰源热力有限公司,D,17,APP,3,35.6,F,汉,4555,2,01,PARENTS,SIBLING,1,88.419,山东省,CONSUME,01,,36.721772,121.264785,ANDROID,,山东省烟台市海阳市凤城街道凤翔路,0
100000,103,揭阳市,大岭山众兴副食店,H,54,APP,2,36.6,M,汉,4107,2,01,MATE,SIBLING,1,70.0,广东省,CONSUME,01,,22.911554,113.836719,ANDROID,,广东省东莞市大岭山镇振华路1,0
100000,309,南平市,福建省南平市松溪县烟草专卖局,S,11,APP,4,39.2,M,汉,4355,2,01,FRIENDS,MATE,1,70.0,福建省,CONSUME,02,,27.528266725248736,118.79106713968423,ANDROID,,福建省南平市松溪县河东乡河东路,0
100000,,泉州市,泉州市聚顺户外制品有限公司,C,24,APP,2,35.8,M,汉,3809,4,01,MATE,FRIENDS,1,70.0,福建省,CONSUME,01,,25.444523,118.209078,ANDROID,,福建省泉州市永春县苏坑镇,0
100000,102,德州市,齐河县融媒体中心,R,17,APP,4,39.8,F,汉,5159,2,01,MATE,FRIENDS,1,81.822,山东省,CONSUME,02,,36.7851885767761,116.75134076395572,ANDROID,,山东省德州市齐河县晏城街道阳光路442号,0
100000,104,上饶市,信州区农业农村水利局,S,11,XCX,3,39.4,M,汉,2459,4,01,PARENTS,FRIENDS,1,70.0,江西省,CONSUME,01,,28.453988986545138,117.98453993055556,ANDROID,,江西省上饶市信州区东市街道东岳路,0
100000,102,驻马店市,平舆县人力资源和社会保障局,S,11,APP,3,40.4,M,汉,4767,4,01,MATE,SIBLING,1,70.0,河南省,CONSUME,01,,32.95635062169246,114.61445844162206,ANDROID,,河南省驻马店市平舆县清河街道清河大道辅路,0
100000,403,揭阳市,黄晓涛个人工作室,H,54,XCX,2,34.1,M,汉,5327,3,01,MATE,RELATIVES,1,70.0,广东省,CONSUME,01,,23.426478135850694,116.19080078125,ANDROID,,广东省揭阳市普宁市赤岗镇,0
100000,104,深圳市,深圳中外运物流有限公司,F,17,APP,4,39.4,F,汉,5790,4,01,PARENTS,COLLEAGUE,2,91.531,广东省,CONSUME,01,,22.6440557850026,114.15992609226017,ANDROID,,广东省深圳市龙岗区横岗街道平安桥,0
100000,103,市辖区,依恋全屋定制,H,54,XCX,3,28.1,F,汉,470,2,,FATHER,COLLEAGUE,2,79.60077,重庆市,CONSUME,04,,22.657580419912,114.08034651657906,ANDROID,,广东省深圳市龙岗区坂田街道坂澜大道,0
100000,403,邢台市,中国联合网络通信有限公司邢台市分公司,G,13,APP,4,46.6,M,回,1047,3,01,MATE,SIBLING,1,70.0,河北省,CONSUME,02,,37.057497,114.452241,ANDROID,,河北省邢台市信都区钢铁路街道胜利南路,0
100000,105,苏州市,昆山旭日,C,24,APP,2,53.2,M,汉,204,2,01,MATE,FRIENDS,1,70.0,江苏省,CONSUME,02,,31.382305979226599,121.04477250004085,ANDROID,,江苏省苏州市昆山市玉山镇夏东街,0
100000,,福州市,广西路桥集团,E,24,APP,2,30.0,M,汉,7077,4,01,MATE,FATHER,1,88.336,福建省,CONSUME,02,,18.321474609375,109.66827555338541,ANDROID,,海南省三亚市海棠区G98(海南环岛高速),0
100000,,汕尾市,周德坚个人工作室,Z,90,XCX,2,34.1,M,汉,5936,3,01,FATHER,MATE,1,79.805,广东省,CONSUME,01,,22.89921840521483,115.60788312290726,ANDROID,,广东省汕尾市陆丰市上英镇,0
100000,103,镇江市,张震个人工作室,Z,90,XCX,2,43.8,M,汉,3804,4,,MATE,MATE,1,70.0,江苏省,CONSUME,01,,32.1463234163336,119.78901514873118,ANDROID,,江苏省镇江市京口区姚桥镇,0
100000,105,无锡市,无锡田园东方农业发展有限公司,A,27,APP,4,43.3,M,汉,5281,2,01,FATHER,MOTHER,1,70.0,江苏省,CONSUME,02,,31.545561,120.202616,ANDROID,,江苏省无锡市滨湖区蠡园街道渔港路,0
100000,105,北京市,远大驾校,P,13,APP,2,43.7,F,汉,1806,4,01,FATHER,FRIENDS,1,79.2,北京市,CONSUME,01,,39.96934969195112,116.38322026104786,ANDROID,,北京市西城区德胜街道裕民中路6,0
100000,103,泉州市,雷铭石材有限公司,Z,90,XCX,2,47.8,M,汉,2576,2,01,FRIENDS,MATE,1,88.198,福建省,CONSUME,01,,24.856195477244936,118.3461736673862,ANDROID,,福建省泉州市南安市东田镇,0
100000,,成都市,北京艾克斯特工业智能技术有限公司,M,11,APP,3,49.6,M,汉,99999,4,01,MATE,RELATIVES,1,88.16,四川省,CONSUME,01,,30.665217,104.126586,ANDROID,,四川省成都市成华区跳蹬河街道杉板桥南五路,0
100000,,资阳市,周勇个人工作室,Z,90,XCX,2,44.0,M,汉,864,3,01,PARENTS,COLLEAGUE,1,70.0,四川省,CONSUME,01,,30.296366712465486,120.1983026977077,ANDROID,,浙江省杭州市上城区笕桥街道环站北路,0
100000,103,扬州市,江苏欧亚立日化有限公司,C,24,XCX,3,34.3,F,汉,4911,2,01,FATHER,FRIENDS,1,96.9706,江苏省,CONSUME,01,,32.37345402659074,119.46931727027466,IOS,,江苏省扬州市广陵区汤汪街道运河南路,0
100000,104,铜陵市,富士康科技集团,G,13,APP,4,27.9,M,汉,810,4,01,FATHER,OTHER,2,70.0,安徽省,CONSUME,02,,22.65043,114.053321,ANDROID,,广东省深圳市龙岗区坂田街道五和大道,0
100000,103,伊春市,哈尔滨铭鼎教育咨询有限公司,P,13,APP,3,36.9,M,汉,4197,4,,SIBLING,MATE,1,70.0,黑龙江省,CONSUME,01,,47.741479257025478,128.7651898764938,ANDROID,,黑龙江省伊春市乌翠区育苗经营所,0
100000,,阜阳市,好立成服饰,H,54,XCX,2,29.7,F,汉,1641,2,,MATE,SIBLING,1,70.0,安徽省,CONSUME,01,,32.620167643229166,116.29137532552083,ANDROID,,安徽省阜阳市颍上县慎城镇,0
100000,,长沙市,湖南永雄资产管理有限公司,Z,90,APP,4,29.9,M,汉,1493,4,01,PARENTS,FRIENDS,2,70.0,湖南省,CONSUME,01,,28.213773,113.015955,ANDROID,,湖南省长沙市芙蓉区马王堆街道东二环辅路,0
100000,,重庆市,重庆市合香润食品科技有限公司,Z,90,XCX,3,26.4,M,汉,2797,4,01,FATHER,FRIENDS,2,70.0,重庆市,CONSUME,01,,30.16871554904514,105.83280517578125,ANDROID,,重庆市潼南区梓潼街道潼南大道辅路,0
100000,309,银川市,中国邮政集团公司银川市分公司,F,17,XCX,4,38.3,M,汉,2907,2,,MATE,MATE,1,70.0,宁夏回族自治区,CONSUME,01,,38.49847537121725,106.25890427580096,ANDROID,,宁夏回族自治区银川市兴庆区丽景街街道贺兰山中路,0
100000,,邯郸市,市第一中学,P,13,XCX,4,38.5,F,汉,4048,2,01,FATHER,FRIENDS,2,94.076,河北省,CONSUME,01,,36.54127658420139,114.49159233940972,ANDROID,,河北省邯郸市邯山区南堡乡村北路,0
100000,,呼伦贝尔市,王琪个人工作室,Z,90,XCX,4,22.7,F,满,2924,3,01,MATE,FATHER,2,80.525,内蒙古自治区,CONSUME,01,,23.158633,113.266774,ANDROID,,广东省广州市白云区景泰街道政通路11号,0
