amount,bankCardInfo.bankCode,city,companyInfo.companyName,companyInfo.industry,companyInfo.occupation,customerSource,degree,idInfo.birthDate,idInfo.gender,idInfo.nation,idInfo.validityDate,income,jobFunctions,linkmanList.0.relationship,linkmanList.1.relationship,maritalStatus,pictureInfo.0.faceScore,province,purpose,resideFunctions,term,deviceInfo.gpsLatitude,deviceInfo.gpsLongitude,deviceInfo.osType,deviceInfo.isCrossDomain,label
100000,,厦门市,住建和交通局,Z,90,APP,4,25.2,M,汉,1240,4,01,PARENTS,PARENTS,2,70,福建省,CONSUME,01,,24.763640755392559,118.15228062381175,ANDROID,,0
100000,102,上海市,通力电梯,H,54,XCX,3,26.3,M,汉,266,2,01,PARENTS,FRIENDS,2,70,上海市,CONSUME,01,,31.3801553396772,121.27259505835203,ANDROID,,0
100000,102,孝感地区,武汉翔翊医疗器械有限公司,H,54,APP,3,40.0,M,汉,4447,4,01,MATE,FRIENDS,1,77.35239,湖北省,CONSUME,01,,30.916510784125653,113.71836403142679,ANDROID,,0
100000,102,深圳市,陆丰市宏都实业有限公司,C,24,APP,4,37.2,M,汉,6730,4,01,MATE,FATHER,1,90.813,广东省,CONSUME,02,,22.949236910933818,115.67073858297397,ANDROID,,0
100000,102,珠海市,珠海市高新区鼎和居餐饮店,I,54,APP,3,40.7,F,汉,3441,4,01,MATE,FRIENDS,1,70,广东省,CONSUME,01,,22.372311210110444,113.5577452147455,ANDROID,,0
100000,104,张家口市,河北省张家口市,N,17,APP,2,41.3,F,汉,4458,4,01,RELATIVES,RELATIVES,1,70,河北省,CONSUME,02,,40.22929504858923,116.67188278260193,ANDROID,,0
100000,,福清市,福清市三华学校,P,13,APP,3,53.2,F,汉,2576,4,01,RELATIVES,RELATIVES,1,70,福建省,CONSUME,01,,25.721914876302083,119.41315239800348,ANDROID,,0
100000,102,黔南布依族苗族自治州,中国航空工业标准件制造有限责任公司,M,11,APP,4,33.7,M,汉,6155,2,01,PARENTS,FRIENDS,2,89.169,贵州省,CONSUME,01,,30.681704555473709,103.98241651841836,ANDROID,,0
100000,102,三河市,个体经营,Z,90,APP,3,43.8,M,汉,2332,4,01,PARENTS,FRIENDS,1,70,河北省,CONSUME,01,,39.98809955244307,117.0845878724791,ANDROID,,0
100000,105,西安市,球球旅馆,H,54,XCX,4,44.2,F,汉,3907,4,01,RELATIVES,FRIENDS,1,70,陕西省,CONSUME,01,,34.372635,108.91484,ANDROID,,0
100000,103,唐山市,白官屯镇东稍头村,H,54,APP,2,30.8,M,汉,5844,2,,MOTHER,MATE,1,98.0,河北省,CONSUME,01,,39.7623814555478,117.95916897842619,ANDROID,,0
100000,105,徐州市,徐钢集团,Z,90,APP,3,37.1,M,汉,3907,3,01,COLLEAGUE,SIBLING,1,85.264,江苏省,CONSUME,01,,34.577129,117.356104,ANDROID,,0
100000,103,黄冈市,东莞市合晟五金机械有限公司,C,24,XCX,2,43.6,M,汉,3850,4,01,MATE,SIBLING,1,70,湖北省,CONSUME,01,,30.603307173991973,115.41819485992741,ANDROID,,0
100000,105,杭州市,雄迈科技有限公司,Z,90,XCX,3,29.3,F,汉,1360,2,01,COLLEAGUE,MATE,1,82.008,浙江省,CONSUME,01,,30.088298857640149,119.91126399622597,ANDROID,,0
100000,,淮安市,苏州大智资讯有限公司,L,17,APP,3,45.5,M,汉,1226,2,01,FRIENDS,COLLEAGUE,2,70,江苏省,CONSUME,01,,31.122250162760416,120.67328911675347,ANDROID,,0
100000,,泉州市,福建省泉州市南安迪威包袋加工厂,Z,90,APP,2,43.0,F,汉,4536,4,01,SIBLING,FATHER,1,70,福建省,CONSUME,01,,25.112046632742826,118.49214259613379,ANDROID,,0
100000,309,西安市,孙道璐个人工作室,P,13,APP,3,34.3,M,汉,4284,4,01,FATHER,COLLEAGUE,2,70,陕西省,CONSUME,03,,34.258307,108.789261,ANDROID,,0
100000,102,抚顺市,刘丹个人工作室,Z,90,APP,4,44.1,F,汉,1539,2,01,FATHER,FRIENDS,2,89.49644,辽宁省,CONSUME,01,,41.83825771600486,123.98586109582334,ANDROID,,0
100000,302,常州市,江苏九众九自动化科技有限公司,G,13,APP,3,35.8,M,汉,4308,4,01,MATE,FRIENDS,1,70,江苏省,CONSUME,01,,31.495016807013699,120.09682121402445,ANDROID,,0
100000,,开原市,辽宁铁岭开原八宝镇政府,Z,90,APP,3,43.1,F,汉,2843,4,01,MATE,OTHER,1,86.192,辽宁省,CONSUME,01,,42.544865,124.039536,ANDROID,,0
