partner_code,amount,bankCardInfo.bankCode,city,companyInfo.companyName,companyInfo.industry,companyInfo.occupation,customerSource,degree,idInfo.birthDate,idInfo.gender,idInfo.nation,idInfo.validityDate,income,jobFunctions,linkmanList.0.relationship,linkmanList.1.relationship,maritalStatus,pictureInfo.0.faceScore,province,purpose,resideFunctions,term,deviceInfo.gpsLatitude,deviceInfo.gpsLongitude,deviceInfo.osType,deviceInfo.isCrossDomain,deviceInfo.applyPos,label
HXQB_CODE,100000,103,无锡市,宜兴市陶都特种押运保安服务有限公司,O,17,XCX,2.0,48.3,M,汉,2757.0,2.0,01,FRIENDS,FRIENDS,1,90.738,江苏省,CONSUME,01,,31.341575209002543,119.8115600451973,ANDROID,,江苏省无锡市宜兴市宜城街道龙潭西路辅路,0
AWJ_CODE,100000,403,萍乡市,龙剑羽个人工作室,Z,90,APP,2.0,46.3,M,汉,575.0,2.0,01,FRIENDS,FRIENDS,1,70.0,江西省,CONSUME,01,,27.609816126984997,113.87298861459982,ANDROID,,江西省萍乡市安源区安源镇秋收大道,0
HXQB_CODE,100000,307,东莞市,新文传媒集团,R,17,XCX,3.0,41.1,M,汉,3498.0,3.0,01,SIBLING,FATHER,1,94.268,广东省,CONSUME,01,,23.07299162247802,113.88444581537158,ANDROID,,广东省东莞市茶山镇塘环路,0
AWJ_CODE,100000,,邢台市,杭州宜家有限公司,Z,90,APP,3.0,23.9,M,汉,2143.0,4.0,01,PARENTS,FRIENDS,1,70.0,河北省,CONSUME,01,,30.340152,120.200851,ANDROID,,浙江省杭州市拱墅区石桥街道华悦路,0
AWJ_CODE,100000,104,安庆市,德清县武康街道速车机动车维修服务部,O,17,APP,2.0,25.2,M,汉,434.0,2.0,01,MATE,COLLEAGUE,1,70.0,安徽省,CONSUME,01,,30.535213,119.955016,ANDROID,,浙江省湖州市德清县武康街道兴康南路88号,0
AWJ_CODE,100000,102,湘西土家族苗族自治州,东莞立新塑胶,C,24,APP,2.0,33.9,M,土家,7085.0,2.0,,RELATIVES,FRIENDS,2,85.843,湖南省,CONSUME,04,,23.096989,113.927002,ANDROID,,广东省东莞市石排镇上汴大路,0
LXJ_CODE,100000,105,南阳市,南阳市白河驾驶员培训学校,Z,90,APP,3.0,41.7,M,汉,3795.0,2.0,,PARENTS,SIBLING,1,70.0,河南省,CONSUME,01,,33.41929067321277,112.41563687698127,ANDROID,false,河南省南阳市南召县白土岗镇,0
AWJ_CODE,100000,103,乐山市,罗虎个人工作室,Z,90,APP,2.0,44.1,M,汉,823.0,3.0,01,MOTHER,FRIENDS,1,89.194,四川省,CONSUME,01,,28.6132292985327,115.96893398804395,ANDROID,,江西省南昌市青山湖区江西青山湖高新技术产业园区,0
LXJ_CODE,100000,105,芜湖市,三只松鼠,H,54,APP,2.0,39.6,M,汉,4120.0,3.0,01,MOTHER,FRIENDS,1,70.0,安徽省,CONSUME,01,,31.2735960702697,117.80461737909212,ANDROID,false,安徽省芜湖市无为市赫店镇,0
RONG_CODE,100000,,泰州市,江苏罡阳股份有限公司,,,APP,4.0,34.9,M,汉,7138.0,3.0,01,FATHER,COLLEAGUE,2,87.972,江苏省,CONSUME,02,,32.541348,119.861613,ANDROID,,江苏省泰州市海陵区罡杨镇天罡路,1
LXJ_CODE,100000,103,德阳市,上海御驰汽车配件有限公司,C,24,APP,4.0,28.8,M,汉,455.0,2.0,01,FATHER,COLLEAGUE,2,92.06434,四川省,CONSUME,02,,31.088637029191099,121.45276590724912,ANDROID,false,上海市闵行区吴泾镇龙吴路辅路,0
YXM_CODE,,,北京市,,,,,,,,,,,,,,,,北京市,,,,,,,,,0
LXJ_CODE,100000,,潜江市,"武汉夕睿光电技术有限公司
武汉夕睿光电技术有限公司",Z,90,XCX,4.0,25.9,M,汉,924.0,2.0,01,FATHER,MATE,2,70.0,湖北省,CONSUME,01,,30.364341362847224,112.89638916015625,ANDROID,,湖北省潜江市杨市街道刘杨路,0
LXJ_CODE,100000,102,合肥市,合肥市和瑞出租车有限公司,Z,90,APP,2.0,31.6,M,汉,545.0,2.0,01,FATHER,FATHER,2,70.0,安徽省,CONSUME,01,,31.742968207465278,117.27106363932292,ANDROID,,安徽省合肥市包河区大圩镇紫云路,0
AWJ_CODE,100000,102,合肥市,合肥市和瑞出租车有限公司,Z,90,APP,2.0,31.6,M,汉,545.0,2.0,01,FATHER,FATHER,2,70.0,安徽省,CONSUME,01,,31.742968207465278,117.27106363932292,ANDROID,,安徽省合肥市包河区大圩镇紫云路,0
AWJ_CODE,100000,309,盘锦市,盘锦阳光医药有限公司,M,11,APP,2.0,39.4,F,汉,4166.0,3.0,,MATE,FATHER,1,86.294,辽宁省,CONSUME,01,,41.24811215827362,122.00012405187779,ANDROID,,辽宁省盘锦市盘山县太平街道左江路,0
LXJ_CODE,100000,,天津市,德国马牌,J,13,XCX,3.0,28.9,M,汉,6356.0,3.0,01,FATHER,COLLEAGUE,2,70.0,天津市,CONSUME,01,,38.985636664496525,117.3863058810764,ANDROID,,天津市津南区咸水沽镇体育场路23号,0
RONG_CODE,100000,,天津市,河北区新开河街党群服务中心,,,XCX,4.0,28.0,M,汉,636.0,3.0,01,RELATIVES,FRIENDS,2,70.0,天津市,CONSUME,01,,39.19113161199684,117.19409243506039,ANDROID,,天津市北辰区普东街道国宜北里7号,0
AWJ_CODE,100000,,天津市,河北区新开河街党群服务中心,Z,90,XCX,4.0,28.0,M,汉,636.0,3.0,01,RELATIVES,FRIENDS,2,70.0,天津市,CONSUME,01,,39.19113161199684,117.19409243506039,ANDROID,,天津市北辰区普东街道国宜北里7号,1
JY_CODE,100000,,天津市,河北区新开河街党群服务中心,Z,90,XCX,4.0,28.0,M,汉,636.0,3.0,01,PARENTS,FRIENDS,2,70.0,天津市,CONSUME,01,,39.19113161199684,117.19409243506039,ANDROID,,天津市北辰区普东街道国宜北里7号,0
AWJ_CODE,100000,105,普洱市,普洱市不止餐饮管理有限公司,H,54,XCX,4.0,29.8,M,汉,86.0,3.0,,FATHER,FATHER,2,70.0,云南省,CONSUME,01,,22.77953586154514,100.98099989149306,ANDROID,,云南省普洱市思茅区思茅街道公园道,0
HXQB_CODE,100000,105,普洱市,普洱市不止餐饮管理有限公司,H,54,XCX,4.0,29.8,M,汉,86.0,3.0,,FATHER,FATHER,2,70.0,云南省,CONSUME,01,,22.77953586154514,100.98099989149306,ANDROID,,云南省普洱市思茅区思茅街道公园道,0
LXJ_CODE,100000,103,桐城市,上海纤茹建筑装饰工程有限公司,Z,90,APP,2.0,36.2,M,汉,3682.0,4.0,01,PARENTS,FRIENDS,1,82.22,安徽省,CONSUME,01,,32.1507,119.97035,ANDROID,,江苏省泰州市泰兴市延令街道文化东路,0
AWJ_CODE,100000,105,邢台市,邢台市生态环境局临城县分局,Z,90,APP,4.0,40.8,F,汉,5200.0,3.0,01,MATE,MOTHER,1,85.408,河北省,CONSUME,01,,37.456535,114.495553,ANDROID,,河北省邢台市临城县临城镇大通街,0
LXJ_CODE,100000,,沧州市,个体工商户,Z,90,APP,2.0,23.6,M,汉,2297.0,2.0,01,PARENTS,FRIENDS,2,70.0,河北省,CONSUME,01,,38.55358778211806,116.26921576605903,ANDROID,,河北省沧州市河间市米各庄镇,0
YXM_CODE,,,吕梁市,,,,,,,,,,,,,,,,山西省,,,,,,,,,0
LXJ_CODE,100000,105,邵阳市,邵阳源科科技技术有限公司,Z,90,APP,3.0,27.0,M,汉,3218.0,3.0,01,FATHER,FRIENDS,2,90.16643,湖南省,CONSUME,01,,27.208031,111.492109,ANDROID,,湖南省邵阳市双清区石桥街道湖口井东路,0
AWJ_CODE,100000,,揭阳市,印染有限公司,Z,90,APP,2.0,24.2,M,汉,1752.0,3.0,01,FATHER,SIBLING,2,81.486,广东省,CONSUME,01,,23.220758,116.671585,ANDROID,,广东省汕头市潮阳区海门镇,0
HXQB_CODE,100000,105,武汉市,武汉武商超市管理有限公司,H,54,APP,4.0,47.9,F,汉,4425.0,4.0,01,PARENTS,FRIENDS,1,96.905205,湖北省,CONSUME,01,,30.523712216559717,114.37540081232638,ANDROID,,湖北省武汉市洪山区珞南街道望湖路,0
JY_CODE,100000,,赣州市,独立工作人员,S,11,APP,4.0,24.1,M,汉,2428.0,4.0,01,PARENTS,FRIENDS,2,70.0,江西省,CONSUME,01,,25.82110550171338,114.93886010271365,ANDROID,,江西省赣州市章贡区章江街道全南路40,0
JY_CODE,100000,104,昭通市,自由职业,Z,90,APP,2.0,29.1,M,汉,415.0,2.0,01,FATHER,COLLEAGUE,1,70.0,云南省,CONSUME,01,,29.430337,106.427626,ANDROID,,重庆市九龙坡区华岩镇田西路,0
YXM_CODE,,,武汉市,,,,,,,,,,,,,,,,湖北省,,,,,,,,,0
