amount,bankCardInfo.bankCode,city,companyInfo.companyName,companyInfo.industry,companyInfo.occupation,customerSource,degree,idInfo.birthDate,idInfo.gender,idInfo.nation,idInfo.validityDate,income,jobFunctions,linkmanList.0.relationship,linkmanList.1.relationship,maritalStatus,pictureInfo.0.faceScore,province,purpose,resideFunctions,term,deviceInfo.gpsLatitude,deviceInfo.gpsLongitude,deviceInfo.osType,deviceInfo.isCrossDomain,label
10000,,本溪市,贺姐脆皮鸡饭,Z,90,APP,3,40.5,F,汉,4024,4,,MATE,FRIENDS,1,70,辽宁省,CONSUME,,12,38.89676432291667,121.6463818359375,ANDROID,,0
10000,104,信阳市,广域铭岛,Z,90,XCX,3,27.7,M,汉,1136,4,,FATHER,FATHER,2,86.486,河南省,CONSUME,,12,29.897402227176955,121.66727320686657,ANDROID,,0
10000,308,淮南市,淮南乐崎尚食品有限公司,C,24,XCX,3,27.3,F,汉,1151,2,,FATHER,FRIENDS,2,96.0,安徽省,CONSUME,,12,32.58915642867627,117.02798035083288,ANDROID,,0
10000,105,德州市,征宙机械厂,Z,90,APP,2,33.9,M,汉,519,3,,PARENTS,FRIENDS,1,70,山东省,CONSUME,,12,32.395894,119.466189,ANDROID,false,0
10000,105,厦门市,厦门市欣定安贸易有限公司,C,24,XCX,2,51.5,M,汉,914,4,,PARENTS,SIBLING,1,70,福建省,CONSUME,,12,24.50851780225619,118.10887487514238,ANDROID,,0
10000,104,北海市,国际大厦,Z,90,APP,3,41.1,M,汉,3893,2,,PARENTS,SIBLING,1,70,广西壮族自治区,CONSUME,,12,22.617067,110.175749,ANDROID,false,0
10000,,承德市,北京晨景速度文化传媒有限公司,Z,90,APP,3,29.0,M,满,1576,2,,FATHER,FRIENDS,2,70,河北省,CONSUME,,12,39.852696668836806,116.42879909939236,ANDROID,,0
10000,102,重庆市,上海鑫聚电器有限公司,C,24,APP,2,31.4,M,汉,6329,4,,FATHER,COLLEAGUE,2,75.401,重庆市,CONSUME,,12,31.132921704603427,121.60276983452995,ANDROID,false,1
10000,,肇庆市,粤帆轩家具有限公司,C,24,APP,3,30.3,M,汉,6016,3,,FATHER,RELATIVES,2,70,广东省,CONSUME,,12,22.886869,113.076018,ANDROID,false,0
10000,103,绵阳市,包建筑工程,Z,90,APP,2,46.9,M,汉,5635,3,,PARENTS,FRIENDS,1,70,四川省,CONSUME,,12,22.914218318714437,113.0526828236017,ANDROID,false,0
10000,105,长沙市,深圳市依克莱照明有限公司,Z,90,XCX,3,47.6,F,汉,688,2,,PARENTS,FRIENDS,1,70,湖南省,CONSUME,,12,22.568041004867415,113.24666699582089,ANDROID,,0
10000,102,信阳市,吴文静个人工作室,H,54,APP,2,35.3,F,汉,3928,4,,FATHER,COLLEAGUE,1,70,河南省,CONSUME,,12,32.206051,114.534482,ANDROID,false,1
10000,307,深圳市,深圳市龙岗区祺承电子商务工作室,Z,90,APP,3,36.1,M,汉,5041,2,,PARENTS,FRIENDS,3,70,广东省,CONSUME,,12,22.573317581564063,114.14113860696894,ANDROID,false,0
10000,,铜陵市,桐城泽林出租有限公司,Z,90,APP,2,33.9,M,汉,5741,3,,MATE,FATHER,1,89.341,安徽省,CONSUME,,12,31.035331,116.983414,ANDROID,false,0
10000,,黔南布依族苗族自治州,久久酒吧,I,54,APP,2,28.8,F,布依,457,4,,PARENTS,SIBLING,2,70,贵州省,CONSUME,,12,25.81898166232639,106.49995442708334,ANDROID,,0
10000,403,大同市,驴肉香个体,Z,90,APP,2,27.3,M,汉,606,4,,FATHER,MOTHER,2,70,山西省,CONSUME,,12,39.749839,113.717533,ANDROID,false,0
10000,,抚顺市,马雪个人工作室,Z,90,APP,2,34.7,F,满,6728,2,,FRIENDS,FATHER,3,70,辽宁省,CONSUME,,12,42.10071914878508,124.93303932834414,ANDROID,false,0
10000,310,遂宁市,力嘉包装有限公司,C,24,XCX,4,39.3,M,汉,5620,4,,FATHER,FRIENDS,1,93.889,四川省,CONSUME,,12,23.02325944374305,114.14610162053106,IOS,,0
