partner_code,amount,bankCardInfo.bankCode,city,companyInfo.companyName,companyInfo.industry,companyInfo.occupation,customerSource,degree,idInfo.birthDate,idInfo.gender,idInfo.nation,idInfo.validityDate,income,jobFunctions,linkmanList.0.relationship,linkmanList.1.relationship,maritalStatus,pictureInfo.0.faceScore,province,purpose,resideFunctions,term,deviceInfo.gpsLatitude,deviceInfo.gpsLongitude,deviceInfo.osType,deviceInfo.isCrossDomain,deviceInfo.applyPos,label
YXM_CODE,,,徐州市,,,,,,,,,,,,,,,,江苏省,,,,,,,,,0
LXJ_CODE,100000,104,桂林市,桂林两江国际机场,F,17,APP,4.0,32.0,F,回,6017.0,4.0,01,FATHER,FRIENDS,1,90.85428,广西壮族自治区,CONSUME,01,,25.211961805862516,110.06118162454379,ANDROID,false,广西壮族自治区桂林市临桂区两江镇,0
LXJ_CODE,100000,103,汉中市,山西焦煤集团汾西矿业正升煤业有限公司,C,24,XCX,4.0,40.1,M,汉,4474.0,3.0,01,MATE,COLLEAGUE,1,70.0,陕西省,CONSUME,01,,38.022113172743055,112.11753580729167,ANDROID,false,山西省太原市古交市嘉乐泉乡,0
YXM_CODE,,,常德市,,,,,,,,,,,,,,,,湖南省,,,,,,,,,0
LXJ_CODE,100000,105,温州市,郑升鄂个人工作室,Z,90,APP,3.0,39.9,M,汉,6602.0,2.0,01,PARENTS,COLLEAGUE,2,70.0,浙江省,CONSUME,01,,27.610561,120.349122,ANDROID,false,浙江省温州市平阳县水头镇S57,0
JY_CODE,100000,309,福州市,私营业主,Z,90,XCX,4.0,33.8,F,汉,5365.0,2.0,01,MATE,FRIENDS,1,91.0,福建省,CONSUME,01,,26.053740355325546,119.30779650406486,IOS,,福建省福州市台江区后洲街道江滨大道130号,0
LXJ_CODE,100000,105,防城港市,国光股份电器科技有限公司,Z,90,XCX,2.0,34.4,M,壮,6886.0,3.0,01,PARENTS,COLLEAGUE,1,70.0,广西壮族自治区,CONSUME,01,,22.14876274956597,107.98320258246528,ANDROID,false,广西壮族自治区防城港市上思县思阳镇更生路,0
LXJ_CODE,100000,,汕头市,兴丰纺织,C,24,XCX,2.0,29.7,M,汉,1169.0,4.0,01,PARENTS,FRIENDS,2,70.0,广东省,CONSUME,01,,22.94567192925347,113.92055826822917,ANDROID,false,广东省东莞市大朗镇牛过路138号,0
YXM_CODE,,,连云港市,,,,,,,,,,,,,,,,江苏省,,,,,,,,,0
LXJ_CODE,100000,,沈阳市,沈阳柯睿恩数字技术有限公司,Z,90,XCX,4.0,37.7,M,汉,6373.0,2.0,01,MATE,PARENTS,1,70.0,辽宁省,CONSUME,01,,41.804804265216258,123.35051534073911,ANDROID,,辽宁省沈阳市铁西区笃工街道北四中路28号,0
LXJ_CODE,100000,,宜昌市,深圳市恒裕物业管理有限公司,L,17,XCX,2.0,29.4,M,汉,450.0,2.0,01,FATHER,COLLEAGUE,2,95.911,湖北省,CONSUME,01,,22.725338541666666,114.2996799045139,ANDROID,,广东省深圳市龙岗区宝龙街道头农路28,0
